title,title_en,source,url,published_at,language,section
وزير الاستثمار يبحث مع نائب وزير التنمية الاقتصادية الروسي تعزيز التجارة والاستثمارات,,dostor.org,https://www.dostor.org/5659997,,Arabic,Other
"Aldi and Lidl should face same rules on store openings as rivals , says watchdog",,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/26444758.aldi-lidl-face-rules-store-openings-rivals-says-watchdog/,,English,Other
"Model LEPAS L8 už znáte . Nyní se podívejte na první skicu , z níž vzešla leopardí estetika",,metro.cz,https://www.metro.cz/protext/model-lepas-l8-uz-znate-nyni-se-podivejte-na-prvni-skicu-z-niz-vzesla-leopardi-estetika.A260807_153000_metro-protext_air,,Czech,Other
《 人间先施 》 导演刘加铠 ： 用AI写一封给家乡的  情书 _ 新浪财经 _ 新浪网,,finance.sina.com.cn,https://finance.sina.com.cn/roll/2026-08-07/doc-inimpfyi4635394.shtml,,Chinese,Other
WOM Finance Targetkan Laba Bersih Sebesar Rp 175 Miliar Hingga Akhir 2026,,keuangan.kontan.co.id,https://keuangan.kontan.co.id/news/wom-finance-targetkan-laba-bersih-sebesar-rp-175-miliar-hingga-akhir-2026,,Indonesian,Other
Trump blasts Washington  ComPost  as  treasonous,,heraldglobe.com,http://www.heraldglobe.com/news/279226244/trump-blasts-washington-compost-as-treasonous,,English,Other
JD assembles Ikea chair after rocky period for retailer,,cityam.com,https://www.cityam.com/jd-assembles-ikea-chair-after-rocky-period-for-retailer/,,English,Other
Smeltermen Day Weekend celebrates Anaconda history with three days of events,,nbcmontana.com,https://nbcmontana.com/news/local/smeltermens-day-weekend-celebrates-anaconda-history-with-three-days-of-events,,English,Other
Parents rush to pick up free scientific calculator in back - to - school deal stack,,somersetlive.co.uk,https://www.somersetlive.co.uk/whats-on/shopping/parents-rush-pick-up-free-11097252,,English,Other
Bộ Xây dựng siết tiến độ hoàn thành hạ tầng sạc điện tại trạm dừng nghỉ,,stockbiz.vn,https://stockbiz.vn/tin-tuc/bo-xay-dung-siet-tien-do-hoan-thanh-ha-tang-sac-dien-tai-tram-dung-nghi/41346719,,Vietnamese,Other
Qodari Uraikan Perjalanan Bahlil dari Dunia Usaha hingga Terjun ke Politik,,tribunnews.com,https://www.tribunnews.com/nasional/7865468/qodari-uraikan-perjalanan-bahlil-dari-dunia-usaha-hingga-terjun-ke-politik,,Indonesian,Other
[ HK ] 中国再保险 ( 01508 ): 何兴达先生董事任职资格获国家金融监督管理总局核准及非执行董事辞任 - CFi . CN 中财网,,cfi.net.cn,http://www.cfi.net.cn/p20260807002802.html,,Chinese,Other
"Motif Pembunuhan Marbot Masjid di Purwakarta , Pelaku Tersinggung Ucapan Korban",,lampung.tribunnews.com,https://lampung.tribunnews.com/news/1215479/motif-pembunuhan-marbot-masjid-di-purwakarta-pelaku-tersinggung-ucapan-korban,,Indonesian,Other
风电盈利修复加速 海陆政策共振利好龙头 - CFi . CN 中财网,,cfi.net.cn,http://www.cfi.net.cn/p20260807002845.html,,Chinese,Other
特朗普下令对多晶硅开征15 % 关税 设最低进口价,,zaobao.com.sg,https://www.zaobao.com.sg/news/world/story20260807-9488643,,Chinese,Other
Солидни проблеми в лагера на Нетаняху ! Спорът за военната служба поставя под натиск Бецалел Смотрич преди изборите ᐉ Новини от Fakti . bg - Свят,,fakti.bg,https://fakti.bg/world/1072944-solidni-problemi-v-lagera-na-netanahu-sporat-za-voennata-slujba-postava-pod-natisk-becalel-smotrich-predi-izborite,,Bulgarian,Other
深水之上 ， 共振新生丨2026产业未来大会正式官宣,,finance.sina.com.cn,https://finance.sina.com.cn/tech/roll/2026-08-07/doc-inimpfya9825994.shtml,,Chinese,Other
"Calciomercato Roma , Gasp nervoso : confronto con DAmico dietro lintervista saltata",,tuttomercatoweb.com,https://www.tuttomercatoweb.com/serie-a/calciomercato-roma-gasp-nervoso-confronto-amico-intervista-saltata-2261040,,Italian,Other
Miliardy złotych na ochronę zdrowia . Skorzysta także woj . warmińsko - mazurskie,,gazetaolsztynska.pl,https://gazetaolsztynska.pl/artykul/miliardy-zlotych-na-n2442082,,Polish,Other
Asesino X : El producto que la ANMAT prohibió vender y ordenó su retiro urgente,,urgente24.com,https://urgente24.com/actualidad/asesino-x-el-producto-que-la-anmat-prohibio-vender-y-ordeno-su-retiro-urgente-n630193,,Spanish,Other
Ruba al supermercato e aggredisce il vicedirettore,,vicenzatoday.it,https://www.vicenzatoday.it/cronaca/rapina-inseguimento-arresto.html,,Italian,Other
HyperX Omen Max 16 review : All bark and no bite,,tomshardware.com,https://www.tomshardware.com/laptops/gaming-laptops/hyperx-omen-max-16-review,,English,Other
Laghi Italiani : lestate 2026 segna una crescita nei prezzi e un crescente fascino internazionale,,greencity.it,https://www.greencity.it/casa/18873/laghi-italiani-lestate-2026-segna-una-crescita-nei-prezzi-e-un-crescente-fascino-internazionale.html,,Italian,Other
"MARKET ANALYSIS :  A new dawn has broken for PRNs , has it not ?",,letsrecycle.com,https://www.letsrecycle.com/news/market-analysis-a-new-dawn-has-broken-for-prns-has-it-not/,,English,Other
A cerveja vale mais à economia portuguesa do que imagina ( e há números que o provam ),,sapo.pt,https://sapo.pt/artigo/a-cerveja-vale-mais-a-economia-portuguesa-do-que-imagina-e-ha-numeros-que-o-provam-6a75dde893e2ef3921d179a6,,Portuguese,Other
Temperatures expected to reach 36C as heatwave conditions return to united kingdom,,newarkadvertiser.co.uk,https://www.newarkadvertiser.co.uk/national/temperatures-expected-to-reach-36c-as-heatwave-conditions-return-to-uk-170295/,,English,Other
MoodifyPet Named  Odor Control Product of the Year  in the 2026 Pet Innovation Awards,,manilatimes.net,https://www.manilatimes.net/2026/08/07/tmt-newswire/globenewswire/moodifypet-named-odor-control-product-of-the-year-in-the-2026-pet-innovation-awards/2401047,,English,Other
SoftBank gana 1 . 908 millones gracias al tirón de Intel,,ejecutivos.es,https://ejecutivos.es/noticias/softbank-gana-1-908-millones-gracias-al-tiron-de-intel/,,Spanish,Other
"Cair Agustus 2026 , Cek Segera PIP Kemendikdasmen Lewat HP hingga Rp1 , 8 Juta , Siapkan NISN dan NIK",,belitung.tribunnews.com,https://belitung.tribunnews.com/news/216360/cair-agustus-2026-cek-segera-pip-kemendikdasmen-lewat-hp-hingga-rp18-juta-siapkan-nisn-dan-nik,,Indonesian,Other
Vintae impulsa a Bodegas Riojanas : sube un 4 % en bolsa tras reformular sus cuentas,,economiadigital.es,https://www.economiadigital.es/empresas/vintae-impulsa-bodegas-riojanas-sube-4-bolsa-reformular-sus-cuentas.html,,Spanish,Other
全国用电负荷再创新高,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1872869390188291810,,Chinese,Other
"This week on Tom Hardware Premium : August 7 , 2026 Inside China lithography efforts , co - packaged optics get a spotlight , and Samsung debuts next - gen memory tech",,tomshardware.com,https://www.tomshardware.com/tech-industry/this-week-on-toms-hardware-premium-august-7-2026-inside-chinas-lithography-efforts-co-packaged-optics-get-a-spotlight-and-samsung-debuts-next-gen-memory-tech,,English,Other
La inversión global en capital de riesgo suma US$227 . 400M impulsada por la IA,,inversorlatam.com,https://inversorlatam.com/la-inversion-global-en-capital-de-riesgo-suma-us227-400m-impulsada-por-la-ia/,,Spanish,Other
V观财报｜国泰君安国际拟从港股私有化退市,,finance.sina.com.cn,https://finance.sina.com.cn/tech/roll/2026-08-07/doc-inimpfxz3053535.shtml,,Chinese,Other
Diana Shipping Inc . Announces Time Charter Contract for m / v Florida with NYK,,manilatimes.net,https://www.manilatimes.net/2026/08/07/tmt-newswire/globenewswire/diana-shipping-inc-announces-time-charter-contract-for-mv-florida-with-nyk/2401052,,English,Other
India medical device industry to touch $250 billion by 2047 : Report,,ianslive.in,https://ianslive.in/indias-medical-device-industry-to-touch-250-billion-by-2047-report--20260807173003,,English,Other
"Amid cost of living stress , many parents are supporting children well into adulthood",,southcarolinapublicradio.org,https://www.southcarolinapublicradio.org/news/2026-08-07/amid-cost-of-living-stress-many-parents-are-supporting-children-well-into-adulthood,,English,Other
Türkiyenin klima haritası değişti - Son Dakika Ekonomi Haberleri,,cnnturk.com,https://www.cnnturk.com/ekonomi/turkiyenin-klima-haritasi-degisti-3451531,,Turkish,Other
"India latest trade deals to open new global markets for Arunachal farmers , manufacturers : Piyush Goyal",,zimbabwestar.com,http://www.zimbabwestar.com/news/279226274/india-latest-trade-deals-to-open-new-global-markets-for-arunachal-farmers-manufacturers-piyush-goyal,,English,Other
"23 , 000 Jobs Lost In July , Defying Expectations | PowerTalk 1460 AM & 101 . 1 FM",,powertalk1460.iheart.com,https://powertalk1460.iheart.com/content/2026-08-07-23000-jobs-lost-in-july-defying-expectations/,,English,Other
US economy stumbles with July job losses and sticky inflation,,kxxv.com,https://www.kxxv.com/politics/economy/us-economy-stumbles-with-july-job-losses-and-sticky-inflation,,English,Macro & Policy
Россияне с зарплатой от 100 до 200 тысяч рублей чаще всех завидуют другим,,life.ru,https://life.ru/p/1909199,,Russian,Other
"Unipol , Laterza : quota SpaceX asset volatile , non la terremo a lungo",,askanews.it,https://askanews.it/2026/08/07/unipol-laterza-quota-spacex-asset-volatile-non-la-terremo-a-lungo/,,Italian,Other
"MDR on UPI will kill mobile payments , Ashneer Grover reacts as govt clarifies users wont pay",,businesstoday.in,https://www.businesstoday.in/india/story/a-regressive-step-ashneer-grover-says-mdr-on-upi-will-kill-mobile-payments-548068-2026-08-07,,English,Other
重磅新规 ！ 商品期货LOF敲定退市时间表 ， 约125只LOF产品迎规范调整,,stock.jrj.com.cn,https://stock.jrj.com.cn/2026/08/07215458049788.shtml,,Chinese,Other
"Autobus senza aria condizionata , la Lega attacca Tep :  Inaccettabile",,parmatoday.it,https://www.parmatoday.it/attualita/autobus-senza-aria-condizionata-la-lega-attacca-tep-inaccettabile.html,,Italian,Other
Hoa hậu Mai Phương Thúy có động thái mới khiến CĐM ngỡ ngàng,,gamek.vn,https://gamek.vn/hoa-hau-mai-phuong-thuy-co-dong-thai-moi-khien-cdm-ngo-ngang-178260807164846525.chn,,Vietnamese,Other
Binance Research : Gen Z Investors are Starting Younger and Showing Greater Financial Discipline,,heraldglobe.com,http://www.heraldglobe.com/news/279226423/binance-research-gen-z-investors-are-starting-younger-and-showing-greater-financial-discipline,,English,Other
GDF prevê terminar 2026 com superávit de R$ 3 bilhões,,g1.globo.com,https://g1.globo.com/df/distrito-federal/noticia/2026/08/07/gdf-apresenta-balanco-das-contas-publicas-do-1o-semestre-de-2026.ghtml,,Portuguese,Other
"Agro de MS amplia exportaes em 12 , 4 % com destaque para soja e carne bovina",,progresso.com.br,https://progresso.com.br/index.php/2026/08/07/agro-de-ms-amplia-exportacoes-em-124-com-destaque-para-soja-e-carne-bovina/,,Portuguese,Other
Lions Sign Jahmyr Gibbs To Record - Breaking Extension,,wsfcam.iheart.com,https://wsfcam.iheart.com/content/2026-08-07-lions-sign-jahmyr-gibbs-to-record-breaking-extension/,,English,Other
"Roundup : Trump administration faces ammunition strain , weak public support for war",,iranherald.com,http://www.iranherald.com/news/279226183/roundup-trump-administration-faces-ammunition-strain-weak-public-support-for-war,,English,Geopolitics
Trump Says War With Iran Will End  Pretty Soon,,austinglobe.com,http://www.austinglobe.com/news/279226127/trump-says-war-with-iran-will-end-pretty-soon,,English,Geopolitics
"Awal Mula Polemik Gerbang SD di Bandung Digembok Ahli Waris , Farhan Minta Diberi Waktu Relokasi",,tribunnews.com,https://www.tribunnews.com/regional/7865386/awal-mula-polemik-gerbang-sd-di-bandung-digembok-ahli-waris-farhan-minta-diberi-waktu-relokasi,,Indonesian,Other
"Tofan : „ Trebuie să construim case unde metrul pătrat să coste 800 de euro , nu 3 . 000",,news.yam.md,https://news.yam.md/ro/story/51078175,,Romanian,Other
"Grupul MOL își menține profitabilitatea în trimestrul al doilea , cu tranzacții importante în portofoliul internațional",,business24.ro,https://business24.ro/grupul-mol/mol-profitabilitate-trimestru-doi-tranzactii-internationale-portofoliu-1663479,,Romanian,Other
Lei amplia punio a crimes sexuais online contra crianças ; entenda,,tnonline.uol.com.br,https://tnonline.uol.com.br/noticias/cotidiano/lei-amplia-punicao-a-crimes-sexuais-online-contra-criancas-entenda-1124813,,Portuguese,Other
Nirmala Sitharaman Clarifies UPI Charges ; Digital Payments Remain Free,,divyamarathi.bhaskar.com,https://divyamarathi.bhaskar.com/business/news/nirmala-sitharaman-clarifies-upi-charges-india-digital-payments-138658947.html,,Marathi,Other
"El Barça ya tiene el sí de Rodri , pero falta convencer al City | El Comercio : Diario de Asturias",,elcomercio.es,https://www.elcomercio.es/deportes/futbol/liga-primera/barca-rodri-falta-convencer-city-20260807142117-ntrc.html,,Spanish,Other
双英集团北交所新股PE仅13倍 座舱新贵申购价值突出 - CFi . CN 中财网,,cfi.net.cn,http://www.cfi.net.cn/p20260807002831.html,,Chinese,Other
"Siap - Siap Mulai 2027 , Pemerintah Incar Pajak dari Rumah Kontrakan dan Properti Sewa",,belitung.tribunnews.com,https://belitung.tribunnews.com/news/216356/siap-siap-mulai-2027-pemerintah-incar-pajak-dari-rumah-kontrakan-dan-properti-sewa,,Indonesian,Other
"Pemprov dan DPRD Lampung Sepakati Perubahan KUA - PPAS APBD 2026 , Pendapatan Turun Rp19 , 67 Miliar",,lampung.tribunnews.com,https://lampung.tribunnews.com/lampung/1215481/pemprov-dan-dprd-lampung-sepakati-perubahan-kua-ppas-apbd-2026-pendapatan-turun-rp1967-miliar,,Indonesian,Other
iPhone 17 und MacBook Air : Starkes Apple - Bundle mit o2 - Tarif,,n-tv.de,https://www.n-tv.de/shopping-und-service/iPhone-17-und-MacBook-Air-Starkes-Apple-Bundle-mit-o2-Tarif-article22209591.html,,German,Other
