published_at,source,title,url
,aspenpublicradio.org,Trump Board of Peace has several invited leaders trying to figure out how itll work,https://www.aspenpublicradio.org/2026-01-20/trumps-board-of-peace-has-several-invited-leaders-trying-to-figure-out-how-itll-work
,transfermarkt.at,"Fußball - Transfers , Gerüchte , Marktwerte und News",https://www.transfermarkt.at/?newsupdate=473935&time=2026-01-20_14-42
,affaritaliani.it,"Primitivo di Manduria protagonista a Roma , Parigi e Berlino tra grandi eventi internazionali del vino",https://www.affaritaliani.it/economia/notizie-aziende/consorzio-di-tutela-del-primitivo-di-manduria-protagonista-a-roma-parigi-e-berlino-tra-grandi-eventi-internazionali-del-vino-998770.html
,milano.repubblica.it,"Monza , ordinanze di arresto per frode fiscale : c  è anche leditore Davide Erba , che ora è a Dubai",https://milano.repubblica.it/cronaca/2026/01/20/news/monza_arresto_davide_erba_editore_frode_fiscale-425106401/
,baijiahao.baidu.com,西电东送  开启绿色重塑新篇章,https://baijiahao.baidu.com/s?id=1854764127229360921
,goulburnpost.com.au,Trump may reach Fed chair decision next week : Bessent,https://www.goulburnpost.com.au/story/9157394/trump-may-reach-fed-chair-decision-next-week-bessent/
,abc.com.py,Dinamarca pide a sus socios de la UE no descartar ninguna respuesta a amenazas de Trump - Mundo,https://www.abc.com.py/internacionales/2026/01/20/dinamarca-pide-a-sus-socios-de-la-ue-no-descartar-ninguna-respuesta-a-amenazas-de-trump/
,pymnts.com,Payments Executives on What Comes Next for Commerce in 2026,https://www.pymnts.com/digital-payments/2026/payments-executives-on-what-worked-what-failed-and-what-comes-next-for-commerce-in-2026/
,haberlermersin.com,Antalyada motokuryelerden eylem,http://www.haberlermersin.com/antalyada-motokuryelerden-eylem
,kpbs.org,"Cost of food , shelter and medical care among highest in the nation",https://www.kpbs.org/podcasts/san-diego-news-now/cost-of-food-shelter-and-medical-care-among-highest-in-the-nation
,larepublica.pe,Bajo investigación fiscal compra de pistolas checas CZ para PNP del Callao,https://larepublica.pe:443/politica/2026/01/20/bajo-investigacion-fiscal-compra-de-pistolas-checas-cz-para-pnp-del-callao-policia-nacional-del-peru-hnews-435280
,mdzol.com,Asignaciones Familiares de Anses : cuáles serán los nuevos montos en febrero,https://www.mdzol.com/sociedad/asignaciones-familiares-anses-cuales-seran-los-nuevos-montos-febrero-n1432613
,tickerreport.com,Filecoin ( FIL ) Trading 12 . 2 % Lower Over Last Week,https://www.tickerreport.com/banking-finance/13321102/filecoin-fil-trading-12-2-lower-over-last-week.html
,finanznachrichten.de,Fraunhofer IOSB - AST präsentiert KI - Werkzeug für Prognose von Energieverbräuchen,https://www.finanznachrichten.de/nachrichten-2026-01/67477998-fraunhofer-iosb-ast-praesentiert-ki-werkzeug-fuer-prognose-von-energieverbraeuchen-032.htm
,wclk.com,Medicaid has a new way to pay for costly sickle cell treatment : Only if it works,https://www.wclk.com/2026-01-20/medicaid-has-a-new-way-to-pay-for-costly-sickle-cell-treatment-only-if-it-works
