title,title_en,source,url,published_at,language,section
WIX Shareholder Alert : Investors With Losses May Seek to Lead the Class Action in Wix . com Ltd . Securities Lawsuit,,prnewswire.com,http://www.prnewswire.com/news-releases/wix-shareholder-alert-investors-with-losses-may-seek-to-lead-the-class-action-in-wixcom-ltd-securities-lawsuit---contact-levi--korsinsky-302849224.html,,English,Other
Napoli creating financial conditions to sign Gabriel Jesus,,thehardtackle.com,https://thehardtackle.com/transfer-news/2026/08/12/napoli-creating-financial-conditions-to-sign-gabriel-jesus/,,English,Other
腾讯总裁刘炽平回应二季度公司资本开支增加 ： 的确正在算力上进行大规模投入 ， 目前已经看到了明显的回报上行空间 ， 多款新应用表现良好,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1873326374592172395,,Chinese,Other
国际能源署下调2026年全球石油需求预期 - 新华网,,news.cn,https://www.news.cn/world/20260812/122bcabca98d425d8c4666f4451d34e6/c.html,,Chinese,Other
Китайский маглев разгонялся почти до 800 километров в час за 5 секунд,,24tv.ua,https://24tv.ua/tech/ru/kitajskij-maglev-razgonjalsja-pochti-do-800-kilometrov-v-chas-za-5-sekund_n3121867,,Russian,Other
聚焦2026数博会 | 贵州发展AI ， 底气何在 ？,,finance.sina.com.cn,https://finance.sina.com.cn/wm/2026-08-12/doc-ininamim3948476.shtml,,Chinese,Other
Sigma 85mm f / 1 . 2 Lens Looks Like It Coming Soon,,petapixel.com,https://petapixel.com/2026/08/12/sigmas-85mm-f-1-2-lens-looks-like-its-coming-soon/,,English,Other
"Jede Woche 5 Euro weglegen . Was nach einem Jahr , zehn Jahren und dreißig Jahren daraus wird .",,soester-anzeiger.de,http://www.soester-anzeiger.de/wirtschaft/jede-woche-euro-weglegen-was-nach-einem-jahr-zehn-jahren-und-dreissig-jahren-daraus-wird-zr-94439921.html,,German,Other
5 ô tô hybrid bán chạy nhất Việt Nam tháng 7 . 2026,,thanhnien.vn,https://thanhnien.vn/5-o-to-hybrid-ban-chay-nhat-viet-nam-thang-72026-185260811154414898.htm,,Vietnamese,Other
"Kuzey Kıbrıs Turkcell , 5G protokolünü imzaladı",,halkinsesikibris.com,https://www.halkinsesikibris.com/kuzey-kibris-turkcell-5g-protokolunu-imzaladi,,Turkish,Other
"As bond - funded hospital goes up , new abuse at Boys Town",,bondbuyer.com,https://www.bondbuyer.com/news/as-bond-funded-hospital-goes-up-new-abuse-at-boys-town,,English,Rates & Central Banks
LAngleterre a une villa romaine fouillée depuis plus dun siècle : une entaille sur une côte vient de rcrire sa dernière nuit,,sciencepost.fr,https://sciencepost.fr/l-angleterre-a-une-villa-romaine-fouillee-depuis-plus-d-un-siecle-une-entaille-sur-une-cote-vient-de-reecrire-sa-derniere-nuit/,,French,Other
Jubiläum im Bezirk : So wurde ADEG Marosi in 15 Jahren zur Seele des Ortes Gerersdorf,,meinbezirk.at,https://www.meinbezirk.at/pielachtal/c-wirtschaft/so-wurde-adeg-marosi-in-15-jahren-zur-seele-des-ortes-gerersdorf_a8845538,,German,Other
"Dow , S & P 500 , Nasdaq : Wall Street startet nach Inflationsdaten kaum verändert",,handelsblatt.com,https://www.handelsblatt.com/finanzen/maerkte/marktberichte/dow-sp-500-nasdaq-wall-street-startet-nach-inflationsdaten-kaum-veraendert/100246802.html,,German,Other
"Sukseskan Garuda Spark , UMSU dan Komdigi Perkuat Sinergi Cetak Talenta Digital Unggul",,medan.viva.co.id,https://medan.viva.co.id/nasional/14668-sukseskan-garuda-spark-umsu-dan-komdigi-perkuat-sinergi-cetak-talenta-digital-unggul,,Indonesian,Other
