title,title_en,source,url,published_at,language,section
Три уровня чистоты: разбираем линейку пылесосов Dreame G12 и ищем идеальный вариант для вашего дома,,myfin.by,https://myfin.by/article/tekhnologii/dla-nih-dla-nas-dla-vas-razbiraemsa-komu-kakaa-model-podojdet-iz-linejki-dreame-g12-47338,2026-07-31T15:55:37.000000Z,ru,Other
Какой регион Беларуси в лидерах по продажам домов за одну базовую,,myfin.by,https://myfin.by/article/rynki/kakoj-region-belarusi-v-liderah-po-prodazam-domov-za-odnu-bazovuu-47366,2026-07-31T15:51:33.000000Z,ru,Other
Eric Trump-backed defense technology company Space-Eyes to go public in $638 million SPAC deal,,livemint.com,https://www.livemint.com/news/us-news/eric-trump-backed-defense-technology-company-space-eyes-to-go-public-in-638-million-spac-deal-11785512417123.html,2026-07-31T15:48:31.000000Z,en,Other
Coros Update Brings Key Garmin Feature And More To Coros Watches,,forbes.com,https://www.forbes.com/sites/andrewwilliams/2026/07/31/coros-update-brings-key-garmin-feature-and-more-to-coros-watches/,2026-07-31T15:46:11.000000Z,en,Other
NY株、続伸して始まる,,this.kiji.is,https://news.jp/i/1455927491697263076,2026-07-31T15:46:03.000000Z,ja,Other
米財務省が円相場へ介入の可能性通知か,,this.kiji.is,https://news.jp/i/1455928998629491424,2026-07-31T15:46:03.000000Z,ja,Other
会社で男性刺され死亡 岡山、40代おいの身柄確保,,this.kiji.is,https://news.jp/i/1455931420223882234,2026-07-31T15:46:03.000000Z,ja,Other
＜あのころ＞首都圏豪雨、駅までボート 37年前の8月1日,,this.kiji.is,https://news.jp/i/1455939077428166849,2026-07-31T15:46:03.000000Z,ja,Other
チェルシーに罰金20億円 代理人との取引など規則違反,,this.kiji.is,https://news.jp/i/1455939820359893809,2026-07-31T15:46:03.000000Z,ja,Other
米、モロッコ移民流入でスペイン批判,,this.kiji.is,https://news.jp/i/1455948783608774789,2026-07-31T15:46:03.000000Z,ja,Other
Why Enterprise AI Must Be Built For Vendor Volatility,,forbes.com,https://www.forbes.com/councils/forbestechcouncil/2026/07/31/beyond-model-loyalty-enterprise-ai-must-be-built-for-vendor-volatility/,2026-07-31T15:45:00.000000Z,en,AI & Technology
10 Year Treasury Blasts Through 4.7%,,innovativeincomeinvestor.com,https://innovativeincomeinvestor.com/10-year-treasury-blasts-through-4-7/,2026-07-31T15:42:20.000000Z,en,Rates & Central Banks
"Sew Happy Sales & Service, an Authorized BERNINA Dealer, to Feature bernette Machines at AQS QuiltWeek in Grand Rapids",,prweb.com,https://www.prweb.com/releases/sew-happy-sales--service-an-authorized-bernina-dealer-to-feature-bernette-machines-at-aqs-quiltweek-in-grand-rapids-302839684.html,2026-07-31T15:42:00.000000Z,en,Other
Urban Company posts net loss of ₹92 crore,,thehindubusinessline.com,https://www.thehindubusinessline.com/companies/urban-company-posts-net-loss-of-92-crore/article71291016.ece,2026-07-31T15:40:24.000000Z,en,Other
Czy trading to nowy sposób na życie i dlaczego technooptymizm nie przekonuje ludzi. PB Bilans,,pb.pl,https://www.pb.pl/czy-trading-to-nowy-sposob-na-zycie-i-dlaczego-technooptymizm-nie-przekonuje-ludzi-pb-bilans-1265020,2026-07-31T15:40:08.000000Z,pl,Other
Lenistwo dla ambitnych. Top 5 książek o bezczynności,,pb.pl,https://www.pb.pl/lenistwo-dla-ambitnych-top-5-ksiazek-o-bezczynnosci-1265019,2026-07-31T15:40:00.000000Z,pl,Other
Tech Stock Focus Universal Inc. (NASDAQ: FCUV) Makes Nasdaq Top Gainer List on News of AI Forms Auto-Populate Engine Launch,,investorideas.com,https://www.investorideas.com/news/2026/technology/07311-focus-universal-fcuv-nasdaq-top-gainer-ai-forms-engine.asp,2026-07-31T15:40:00.000000Z,en,AI & Technology
"RBI streamlines supervisory framework with 64 Master Directions, withdraws 628 circulars",,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/rbi-streamlines-supervisory-framework-with-64-master-directions-withdraws-628-circulars/article71291528.ece,2026-07-31T15:39:58.000000Z,en,Other
"Proposed $100,000 OPT fee hike threatens to upend US education calculus for Indian students",,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/proposed-100000-opt-fee-hike-threatens-to-upend-us-education-calculus-for-indian-students/article71291381.ece,2026-07-31T15:39:45.000000Z,en,Other
TBM Eagle commences tunnelling from Thirumayilai to Boat Club,,thehindubusinessline.com,https://www.thehindubusinessline.com/economy/logistics/tbm-eagle-commences-tunnelling-from-thirumayilai-to-boat-club/article71291089.ece,2026-07-31T15:39:23.000000Z,en,Other
iNTELLiGENT iNVESTiEREN,,intelligent-investieren.net,http://www.intelligent-investieren.net/feeds/6966160449039921594/comments/default,2026-07-31T15:38:52.000000Z,de,Other
"Aditya Birla Capital Q1 net profit up 40% at ₹1,175 crore",,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/aditya-birla-capital-q1-net-profit-up-40-at-1175-crore/article71291414.ece,2026-07-31T15:38:30.000000Z,en,Earnings & Guidance
