title,title_en,source,url,published_at,language,section
أمريكا تهدد بالانسحاب من وكالة الطاقة الدولية بسبب قضايا المناخ,,argaam.com,https://www.argaam.com/ar/article/articledetail/id/1938624,2026-09-23T18:07:00.000000Z,ar,Other
"Экс-директор мясокомбината получил 7 лет за взятки на 1,8 млн рублей",,myfin.by,https://myfin.by/article/belarus/eks-direktor-masokombinata-polucil-7-let-za-vzatki-na-18-mln-rublej-48655,2026-09-23T18:05:30.000000Z,ru,Other
ارتفاع مخزونات النفط الأمريكية 3 ملايين برميل,,argaam.com,https://www.argaam.com/ar/article/articledetail/id/1938623,2026-09-23T18:04:00.000000Z,ar,Other
Diesel drożeje w Europie z powodu obawy wprowadzenia zakazu jego eksportu w USA,,pb.pl,https://www.pb.pl/diesel-drozeje-w-europie-z-powodu-obawy-wprowadzenia-zakazu-jego-eksportu-w-usa-1267519,2026-09-23T17:59:47.000000Z,pl,Other
"Portugal continuará a ser um dos motores da economia da zona euro apesar do choque energético, prevê Oxford Economics",,jornaleconomico.sapo.pt,https://jornaleconomico.sapo.pt/noticias/portugal-continuara-a-ser-um-dos-motores-da-economia-da-zona-euro-apesar-do-choque-energetico-preve-oxford-economics/,2026-09-23T17:57:30.000000Z,pt,Other
Ambarella speculated to have a rival suitor - Betaville (AMBA:NASDAQ),,seekingalpha.com,https://seekingalpha.com/news/4646212-ambarella-speculated-to-have-rival-suitor-betaville,2026-09-23T17:56:15.000000Z,en,Other
E-dyplom już niebawem będzie standardem. „To znacznie więcej niż zamiana papieru na plik”,,pb.pl,https://www.pb.pl/e-dyplom-juz-niebawem-bedzie-standardem-to-znacznie-wiecej-niz-zamiana-papieru-na-plik-1267518,2026-09-23T17:51:40.000000Z,pl,Other
TD SYNNEX Q3 2026 Earnings Preview (NYSE:SNX),,seekingalpha.com,https://seekingalpha.com/news/4646215-td-synnex-q3-2026-earnings-preview,2026-09-23T17:51:19.000000Z,en,Earnings & Guidance
Rural Americans are increasingly fed up with data centers,,businessinsider.com,https://www.businessinsider.com/rural-americans-fed-up-with-data-centers-survey-2026-9,2026-09-23T17:50:28.000000Z,en,Macro & Policy
Karoline Leavitt says being a working mom was 'the hardest thing I’ve ever had to do in my life',,businessinsider.com,https://www.businessinsider.com/karoline-leavitt-trump-white-house-kids-2026-9,2026-09-23T17:50:28.000000Z,en,Other
OpenAI wants you to 'blurt out your thoughts' to your phone,,businessinsider.com,https://www.businessinsider.com/openai-boosts-chatgpt-voice-mode-mobile-web-app-2026-9,2026-09-23T17:50:28.000000Z,en,Other
AstraZeneca wins EU label expansion for Trixeo in asthma (AZN),,seekingalpha.com,https://seekingalpha.com/news/4646213-astrazeneca-wins-eu-label-expansion-trixeo-in-asthma,2026-09-23T17:50:07.000000Z,en,Other
Baixa literacia financeira continua a desafiar mercado de capitais angolano,,jornaleconomico.sapo.pt,https://jornaleconomico.sapo.pt/noticias/baixa-literacia-financeira-continua-a-desafiar-mercado-de-capitais-angolano/,2026-09-23T17:49:24.000000Z,pt,Other
Darden Restaurants Q1 2027 Earnings Preview (NYSE:DRI),,seekingalpha.com,https://seekingalpha.com/news/4646214-darden-restaurants-q1-2027-earnings-preview,2026-09-23T17:49:19.000000Z,en,Earnings & Guidance
CDC acknowledges one Pennsylvania measles death (MRK:NYSE),,seekingalpha.com,https://seekingalpha.com/news/4646211-cdc-acknowledges-one-pennsylvania-measles-death,2026-09-23T17:46:32.000000Z,en,Other
I Borghi di Barbieri,,rai.it,https://www.rai.it/ufficiostampa/assets/template/us-articolo.html?ssiPath=/articoli/2026/09/I-Borghi-di-Barbieri-6112fa8c-ac5e-4927-b6e2-d0b3424e7d36-ssi.html,2026-09-23T17:45:00.000000Z,it,Other
Insurers trade higher after online insurance marketplace blocks Meta's Muse (ALL:NYSE),,seekingalpha.com,https://seekingalpha.com/news/4646210-insurers-trade-higher-after-online-insurance-marketplace-blocks-metas-muse,2026-09-23T17:43:56.000000Z,en,Other
Canada invests $67 million in dual-use life sciences research,,betakit.com,https://betakit.com/canada-invests-67-million-in-dual-use-life-sciences-research/,2026-09-23T17:41:45.000000Z,en,Other
Guiné-Bissau: Forças de ordem ocupam sede nacional do PAIGC,,jornaleconomico.sapo.pt,https://jornaleconomico.sapo.pt/noticias/guine-bissau-forcas-de-ordem-ocupam-sede-nacional-do-paigc/,2026-09-23T17:40:31.000000Z,pt,Other
Paulo Macedo diz que tecnologia “não elimina riscos tradicionais” e acelera a sua transmissão,,jornaleconomico.sapo.pt,https://jornaleconomico.sapo.pt/noticias/paulo-macedo-diz-que-tecnologia-nao-elimina-riscos-tradicionais-e-acelera-a-sua-transmissao/,2026-09-23T17:37:12.000000Z,pt,Other
نمو النشاط الاقتصادي الأمريكي بأسرع وتيرة منذ 2021,,argaam.com,https://www.argaam.com/ar/article/articledetail/id/1938619,2026-09-23T17:37:00.000000Z,ar,Other
CPI a Luís Neves avança: Chega aceita condições de Aguiar-Branco,,jornaleconomico.sapo.pt,https://jornaleconomico.sapo.pt/noticias/cpi-a-luis-neves-avanca-chega-aceita-condicoes-de-aguiar-branco/,2026-09-23T17:36:40.000000Z,pt,Macro & Policy
