title,title_en,source,url,published_at,language,section
"Severina prozvala sve odreda -  Hrvatskoj treba molitva , neka se više okanu žena",,net.hr,http://net.hr/hot/zvijezde/severina-prozvala-sve-odreda-hrvatskoj-treba-molitva-neka-se-vise-okanu-zena-e32a174f-a465-11f1-936f-9600040c8f8e,,Croatian,Other
La provincia consolida los emprendimientos entrerrianos con capacitaciones y herramientas para el desarrollo local,,apfdigital.com.ar,https://www.apfdigital.com.ar/noticias/2026/08/30/468974-la-provincia-consolida-los-emprendimientos-entrerrianos-con-capacitaciones-y-herramientas-para-el-desarrollo-local,,Spanish,Other
Lehrkräfte - Gehalt : Warum Beamte mehr verdienen als Angestellte,,az-online.de,https://www.az-online.de/wirtschaft/lehrkraefte-gehalt-warum-beamte-mehr-verdienen-als-angestellte-zr-94460061.html,,German,Other
Bloomberg : Погрози США не зупинили торгівлю світу з Іраном,,espreso.tv,https://espreso.tv/svit-pogrozi-ssha-ne-zupinili-torgivlyu-svitu-z-iranom-bloomberg,,Ukrainian,Other
Holt FC Red Bull Salzburg - Coach Danny Röhl einen ehemaligen Spieler ?,,ligaportal.at,https://www.ligaportal.at/bundesliga/allgemein/22289-holt-fc-red-bull-salzburg-coach-danny-roehl-einen-ehemaligen-spieler,,German,Other
Bunte Parade aus 1240 Jahren Geschichte : Remstädt startet in die Festwoche,,thueringer-allgemeine.de,https://www.thueringer-allgemeine.de/lokales/gotha/article413003796/bunte-parade-aus-1240-jahren-geschichte-remstaedt-startet-in-die-festwoche.html,,German,Other
J Trust Bank : Masyarakat yang Inklusif Fondasi Utama Ekonomi Berkelanjutan,,merdeka.com,https://www.merdeka.com/uang/read/8280857/j-trust-bank-masyarakat-yang-inklusif-fondasi-utama-ekonomi-berkelanjutan,,Indonesian,Other
Το χάος με τα κρατικά ομόλογα,,inewsgr.com,https://www.inewsgr.com/27/to-chaos-me-ta-kratika-omologa.htm,,Greek,Other
Las favelas de Suiza : barrios humildes donde los salarios superan los 4 . 000 francos y servicios de calidad,,diariouno.com.ar,https://www.diariouno.com.ar/sociedad/las-favelas-suiza-barrios-humildes-donde-los-salarios-superan-los-4000-francos-y-servicios-calidad-n1590705,,Spanish,Other
Banco Popular imparte cursos de formación de emprendimiento,,elnacional.com.do,https://elnacional.com.do/economia/banco-popular-imparte-cursos-formacion-emprendimiento_579610.html,,Spanish,Other
"Moulton says Sen . Markey , 80 , is too old for another term . Young Massachusetts Democrats are divided",,clickondetroit.com,https://www.clickondetroit.com/news/politics/2026/08/30/moulton-says-sen-markey-80-is-too-old-for-another-term-young-massachusetts-democrats-are-divided/,,English,Other
"Chris Williams , CEO de Afterlife :  En cinco u ocho años podrás hablar con el holograma de un familiar fallecido en la mesa de Navidad",,elmundo.es,https://www.elmundo.es/papel/el-mundo-que-viene/2026/08/30/6a8ffb40e85ece9f238b45b0.html,,Spanish,Other
Isländer stimmen mehrheitlich gegen EU - Beitrittsgespräche | Tiroler Tageszeitung – Aktuelle Nachrichten auf tt . com,,tt.com,https://www.tt.com/artikel/30941179/islaender-stimmen-mehrheitlich-gegen-eu-beitrittsgespraeche,,German,Other
Milan Dubec : Zlý podnikateľ pochová aj dobrý nápad,,pluska.sk,https://www1.pluska.sk/premium/soubiznis/milan-dubec-z-jamy-levovej-zly-podnikatel-pochova-aj-dobry-napad-co-rozhoduje-o-uspechu,,Slovak,Other
NO  CAMP LEADS ICELAND EU REFERENDUM | The Manila Times,,manilatimes.net,https://www.manilatimes.net/2026/08/31/world/americas-emea/no-camp-leads-iceland-eu-referendum/2414681,,English,Other
"Visa , Mastercard begin international card transactions in Syria",,theusnews.com,http://www.theusnews.com/news/279269641/visa-mastercard-begin-international-card-transactions-in-syria,,English,Other
Iceland voters rejects a referendum on reopening negotiations for EU membership,,abc7amarillo.com,https://abc7amarillo.com/news/nation-world/iceland-voters-rejects-a-referendum-on-reopening-negotiations-for-eu-membership,,English,Other
