title,title_en,source,url,published_at,language,section
"Le prix du lait européen recule encore en mai , mais tend à se stabiliser",,lafranceagricole.fr,https://www.lafranceagricole.fr/prix-du-lait/article/901768/le-prix-du-lait-europeen-recule-encore-en-mai-mais-tend-a-se-stabiliser,,French,Other
Nowe przepisy UE zmienią rynek części motoryzacyjnych . Polska może na tym zyskać,,pb.pl,https://www.pb.pl/nowe-przepisy-ue-zmienia-rynek-czesci-motoryzacyjnych-polska-moze-na-tym-zyskac-1264883,,Polish,Other
Fauci invokes the Fifth Amendment and declines to testify in GOP - led Senate panel COVID - 19 hearing,,reflector.com,http://www.reflector.com/news/national/fauci-invokes-the-fifth-amendment-and-declines-to-testify-in-gop-led-senate-panels-covid/article_cc2b69ba-9c98-59cf-97fe-ff9560006918.html,,English,Other
LIVE : Fauci invokes Fifth Amendment and declines to testify in Republican - led COVID - 19 Senate hearing,,kold.com,https://www.kold.com/2026/07/29/fauci-invokes-fifth-amendment-declines-testify-republican-led-covid-19-senate-hearing/,,English,Other
Cu ce va înlocui Chișinăul concertul de Ziua Limbii Române . „ Mi se pare o tradiţie foarte frumoasă,,stirileprotv.ro,https://stirileprotv.ro/stiri/international/guvernul-de-la-chisinau-renunta-la-concertul-de-ziua-limbii-romane-motivul-deciziei.html,,Romanian,Other
"Pirlo Dubai United , avanti insieme ! Nota ufficiale del club contro i rumors : « Ricostruzioni che non rispecchiano i fatti , pieno sostegno ad Andrea »",,calcionews24.com,https://www.calcionews24.com/pirlo-dubai-united-comunicato-ufficiale-rinnovo/,,Italian,Other
Нафта : Ціни на нафту змінилися через загострення на Близькому Сході,,gazeta.ua,https://gazeta.ua/articles/economics/_cini-na-naftu-zminilisya-cherez-zagostrennya-na-blizkomu-shodi/1255549,,Ukrainian,Other
Shaftesbury Capital ( LON : SHC ) Announces Earnings Results,,dailypolitical.com,https://www.dailypolitical.com/2026/07/29/shaftesbury-capital-lonshc-announces-earnings-results.html,,English,Earnings & Guidance
Profitul Electrolux în trimestrul doi din 2026 a depăşit estimările analiştilor,,stiripesurse.ro,https://www.stiripesurse.ro/profitul-electrolux-in-trimestrul-doi-din-2026-a-depasit-estimarile-analistilor_3907710,,Romanian,Other
Dr . Anthony Fauci invokes Fifth Amendment and declines to testify in Republican - led COVID - 19 Senate hearing,,journalgazette.net,https://www.journalgazette.net/news/national/dr-anthony-fauci-invokes-fifth-amendment-and-declines-to-testify-in-republican-led-covid-19/article_f8ef9ad7-9737-59bb-aa2c-aad5d7ec5d5b.html,,English,Other
"Turneul de la Wimbledon a înregistrat o afluenţă record , în ciuda concurenţei reprezentate de CM",,stiripesurse.ro,https://www.stiripesurse.ro/turneul-de-la-wimbledon-a-inregistrat-o-afluenta-record-in-ciuda-concurentei-reprezentate-de-cm_3907702,,Romanian,Other
Cios w gastronomię czy troska o zdrowie ? Restauratorzy protestują,,propertynews.pl,"https://www.propertynews.pl/polityka-i-spoleczenstwo/cios-w-gastronomie-czy-troska-o-zdrowie-restauratorzy-protestuja,200343.html",,Polish,Other
陈家乐踢球获妻连诗雅力撑 林家熙率FC3球队 1010慈善友谊赛大马开踢 | 娱乐,,orientaldaily.com.my,https://www.orientaldaily.com.my/news/entertainment/2026/07/29/836746,,Chinese,Other
"Leadvisors bán 15 triệu cổ phiếu VSC , không còn là cổ đông lớn",,baomoi.com,https://baomoi.com/leadvisors-ban-15-trieu-co-phieu-vsc-khong-con-la-co-dong-lon-c55721805.epi,,Vietnamese,Other
Lindsay Smith real estate column,,cambridgetimes.ca,https://www.cambridgetimes.ca/business/real-estate/lindsay-smith-real-estate-column/article_38aab294-9047-5add-8118-9f7d4e62ecbb.html,,English,Other
Libri me lavde për Putinin e Krimenë shpërndahet në shkollat e Serbisë dhe Republikës Sërpska,,zeri.info,https://zeri.info/bota/631722/libri-me-lavde-per-putinin-e-krimene-shperndahet-ne-shkollat-e-serbise-dhe-republikes-serpska/,,Albanian,Other
"IMM : Sub masca implementării PNRR , se reduc la 1 milion de euro , de la 10 milioane de euro , sumele încasate din activitatea de control pentru care se pot acorda recompense financiare personalului ANAF -",,amosnews.ro,https://www.amosnews.ro/imm-sub-masca-implementarii-pnrr-se-reduc-la-1-milion-de-euro-de-la-10-milioane-de-euro-sumele-incasate-din-activitatea-de-control-pentru-care-se-pot-acorda-recompense-financiare-personalului-anaf/,,Romanian,Other
5 quick digital routines that save you time daily,,tribuneonlineng.com,https://tribuneonlineng.com/5-quick-digital-routines-that-save-you-time-daily/,,English,Other
Nutzlos ? Alte Wasserpumpe staubt bei „ Bares für Rares  ab,,merkur.de,https://www.merkur.de/boulevard/nutzlos-alte-wasserpumpe-staubt-bei-bares-fuer-rares-ab-zr-94419330.html,,German,Other
Un estudio del CIP / WPC analiza el potencial del procesamiento de papa en la zona andina,,potatopro.com,https://www.potatopro.com/news/2026/un-estudio-del-cipwpc-analiza-el-potencial-del-procesamiento-de-papa-en-la-zona-andina,,Spanish,Other
