title,title_en,source,url,published_at,language,section
من القهوة إلى مشروبات الطاقة .. سباق على إنفاق المستهلك,From coffee to energy drinks... a race for consumer spending,argaam.com,https://www.argaam.com/ar/article/articledetail/id/1930565,2026-08-19T14:20:00.000000Z,ar,Macro & Policy
NY株、反発して始まる,NY stocks start with a rebound,this.kiji.is,https://news.jp/i/1462806689414545934,2026-08-19T14:17:03.000000Z,ja,Other
金与正氏、ロシア支援の追加派兵を否定,Kim Yo Jong denies additional troop dispatch to support Russia,this.kiji.is,https://news.jp/i/1462812478746559415,2026-08-19T14:17:03.000000Z,ja,Other
Wyoming Stable Token Commission Migrates from LayerZero to Chainlink,,crowdfundinsider.com,https://www.crowdfundinsider.com/2026/08/298928-wyoming-stable-token-commission-migrates-from-layerzero-to-chainlink/,2026-08-19T14:14:52.000000Z,en,Other
Permite escolher o motorista: Há uma nova plataforma TVDE em Portugal,Allows choosing the driver: There is a new TVDE platform in Portugal,noticiasaominuto.com,https://www.noticiasaominuto.com/economia/3038632/ja-conhece-ha-uma-nova-plataforma-tvde-em-lisboa-porto-e-setubal#utm_source=rss-economia&utm_medium=rss&utm_campaign=rssfeed,2026-08-19T14:13:11.000000Z,pt,Other
"10年前にオンライン英会話スクールを数億円で売却した僕が、2026年は""英語""より""Codex""に張る5つの理由","5 reasons why I, who sold an online English conversation school for hundreds of millions of yen 10 years ago, am betting on ""Codex"" over ""English"" in 2026",studyhacker.net,https://studyhacker.net/toshimitsu-miyachi-interview204,2026-08-19T14:09:37.000000Z,ja,Other
تقرير: مبيعات الوحدات السكنية في أبوظبي تقفز إلى 70.4 مليار درهم (+178%) خلال النصف الأول 2026,Report: Sales of residential units in Abu Dhabi jump to 70.4 billion dirhams (+178%) in the first half of 2026,argaam.com,https://www.argaam.com/ar/article/articledetail/id/1930556,2026-08-19T14:06:00.000000Z,ar,Other
"US Department of Treasury Boosts Buyback Ops for 10yrs, 20yr and 30yr Securities, Markets Rise, Yields Drop",,crowdfundinsider.com,https://www.crowdfundinsider.com/2026/08/298915-us-department-of-treasury-boosts-buyback-ops-for-10yrs-20yr-and-30yr-securities-markets-rise-yields-drop/,2026-08-19T14:05:04.000000Z,en,Earnings & Guidance
Don't Mail It In Before Labor Day: These 3 Events Could Shake Stock,,seekingalpha.com,https://seekingalpha.com/article/4938292-dont-mail-before-labor-day-3-events-could-shake-stock,2026-08-19T14:05:00.000000Z,en,Other
"ZIM: With Record Rates, A Hapag Rejection Could Unlock Greater Value (Downgrade) (NYSE:ZIM)",,seekingalpha.com,https://seekingalpha.com/article/4938268-zim-with-record-rates-a-hapag-rejection-could-unlock-greater-value-downgrade,2026-08-19T14:03:35.000000Z,en,Other
Kolte-Patil Developers appoints Hrishikesh Parandekar as new CEO,,business-standard.com,https://www.business-standard.com/companies/news/kolte-patil-developers-appoints-hrishikesh-parandekar-as-new-ceo-126081901213_1.html,2026-08-19T14:02:53.000000Z,en,Other
Kolte-Patil Developers appoints Hrishikesh Parandekar as CEO,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/kolte-patil-developers-appoints-hrishikesh-parandekar-as-ceo/articleshow/133350795.cms,2026-08-19T14:02:38.000000Z,en,Other
