title,title_en,source,url,published_at,language,section
وكالة: أبولو تدرس رفع قرض سوفت بنك لتمويل استثماراته في أوبن إيه آي,Agency: Apollo considers raising a SoftBank loan to finance its investments in OpenAI,argaam.com,https://www.argaam.com/ar/article/articledetail/id/1937379,2026-09-17T17:47:00.000000Z,ar,Other
Dow Theory Investment,,dowtheoryinvestment.com,http://www.dowtheoryinvestment.com/feeds/9153668788467904215/comments/default,2026-09-17T17:46:04.000000Z,en,Other
I Borghi di Barbieri,The Villages of Barbieri,rai.it,https://www.rai.it/ufficiostampa/assets/template/us-articolo.html?ssiPath=/articoli/2026/09/I-Borghi-di-Barbieri-739c4d38-f23b-4c28-8136-1b8ed78d2a19-ssi.html,2026-09-17T17:45:00.000000Z,it,Other
Asas Makeen inks SAR 315M contract with Itihad Al-Thabat Contracting,,argaam.com,https://www.argaam.com/en/article/articledetail/id/1937356,2026-09-17T17:42:00.000000Z,en,Other
St. Luke’s Turns Patient Interactions Into an Agentic AI Use…,,pymnts.com,https://www.pymnts.com/news/artificial-intelligence/2026/st-lukes-turns-400000-patient-interactions-into-an-agentic-ai-use-case/,2026-09-17T17:40:27.000000Z,en,AI & Technology
Saudi Printing shareholders to vote on 89.4% capital cut on Oct. 26,,argaam.com,https://www.argaam.com/en/article/articledetail/id/1937375,2026-09-17T17:37:00.000000Z,en,Other
Media Advisory: Saskatchewan Police Officers Recognized at MADD Canada Van de Vorst Family Police Awards for Stopping Impaired Driving,,financialpost.com,https://financialpost.com/globe-newswire/media-advisory-saskatchewan-police-officers-recognized-at-madd-canada-van-de-vorst-family-police-awards-for-stopping-impaired-driving,2026-09-17T17:36:30.000000Z,en,Other
"Mutual fund analysis: From AMC behaviour to manager style, key checks you should make before putting your money",,livemint.com,https://www.livemint.com/money/personal-finance/mutual-fund-analysis-from-amc-behaviour-to-manager-style-key-checks-you-should-make-before-putting-your-money-11789661865034.html,2026-09-17T17:36:20.000000Z,en,Other
Personalized Self-Inking Address Stamps only $19.99 shipped!,,moneysavingmom.com,https://moneysavingmom.com/personalized-self-inking-address-stamps-deal/,2026-09-17T17:35:48.000000Z,en,Other
Official Website of Reserve Bank of India,,rbi.org.in,https://www.rbi.org.in/scripts/BS_PressReleaseDisplay.aspx?prid=63616,2026-09-17T17:35:00.000000Z,en,Other
Analysts: Expect 'Staggering' Spike at Pumps From Iran War,,newser.com,https://www.newser.com/story/396587/its-not-great-news-on-the-gas-price-front.html,2026-09-17T17:35:00.000000Z,en,Geopolitics
無責任投資論壇,Irresponsible Investment Forum,investment-ycchu.blogspot.com,http://investment-ycchu.blogspot.com/feeds/7484841478934723409/comments/default,2026-09-17T17:33:01.000000Z,zh,Other
無責任投資論壇,Irresponsible Investment Forum,investment-ycchu.blogspot.com,http://investment-ycchu.blogspot.com/feeds/7241690138638506110/comments/default,2026-09-17T17:33:01.000000Z,zh,Other
Glass Lewis says Anavex shareholders should vote for PVG Asset nominees,,seekingalpha.com,https://seekingalpha.com/news/4643942-glass-lewis-says-anavex-shareholders-should-vote-pvg-asset-nominees,2026-09-17T17:31:35.000000Z,en,Other
"In 2018, Tasmania built a road using 530,000 plastic bags, 168,000 glass bottles and 12,500 printer cartridges; engineers expected it to last 15% longer",,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/us/in-2018-tasmania-built-a-road-using-530000-plastic-bags-168000-glass-bottles-and-12500-printer-cartridges-engineers-expected-it-to-last-15-longer/articleshow/134311401.cms,2026-09-17T17:31:30.000000Z,en,Other
"Asteroid the size of a 6-story building hit the Moon, created 728-foot crater; NASA says such impacts happen once a century",,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/global-trends/asteroid-the-size-of-a-6-story-building-hit-the-moon-created-728-foot-crater-nasa-says-such-impacts-happen-once-a-century/articleshow/134318177.cms,2026-09-17T17:31:22.000000Z,en,Other
Virtual Assistant Jobs That Can Build a Flexible Lifestyle,,investedwallet.com,https://investedwallet.com/15-fantastic-virtual-assistant-jobs-for-those-just-starting-26-maysept/,2026-09-17T17:30:57.000000Z,en,Other
India crush Afghanistan by 127 runs in 3rd T20I to take series 3-0,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/sports/cricket/india-crush-afghanistan-by-127-runs-in-3rd-t20i-to-take-series-3-0/articleshow/134318211.cms,2026-09-17T17:30:04.000000Z,en,Other
"Lucid, Bolt partner to deploy autonomous mobility services across Europe",,argaam.com,https://www.argaam.com/en/article/articledetail/id/1937370,2026-09-17T17:29:00.000000Z,en,Other
Stephen Curry says his Li-Ning signature shoe will debut early next year,,cnbc.com,https://www.cnbc.com/2026/09/17/stephen-curry-li-ning-signature-shoe.html,2026-09-17T17:27:15.000000Z,en,Other
"Amazon Grocery Dry Navy Beans, 16 Oz just $0.85 each, shipped!",,moneysavingmom.com,https://moneysavingmom.com/amazon-grocery-dry-navy-beans-stock-up-deal/,2026-09-17T17:24:04.000000Z,en,Other
26 أكتوبر.. عمومية طباعة وتغليف تُصوت على تخفيض رأس المال بنسبة 89.4%,October 26... Printing and Packaging General Assembly votes on capital reduction by 89.4%,argaam.com,https://www.argaam.com/ar/article/articledetail/id/1937368,2026-09-17T17:24:00.000000Z,ar,Semiconductors
'Horrible use of taxpayer money by funding drugs': Fallon calls out sanctuary cities on homelessness,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/horrible-use-of-taxpayer-money-by-funding-drugs-fallon-calls-out-sanctuary-cities-on-homelessness/videoshow/134318128.cms,2026-09-17T17:22:53.000000Z,en,Other
"Home sellers may have to 'take a hit' as rates rise, real estate experts say",,foxbusiness.com,https://www.foxbusiness.com/real-estate/home-sellers-take-hit-rates-rise-real-estate-experts-say,2026-09-17T17:22:34.000000Z,en,Other
"Oriflame will stick to direct selling, sees India as top market in 4 years: Global CEO Kenneth Benaim Campbell",,economictimes.indiatimes.com,https://economictimes.indiatimes.com/industry/cons-products/fashion-/-cosmetics-/-jewellery/oriflame-will-stick-to-direct-selling-sees-india-as-top-market-in-4-years-global-ceo-kenneth-benaim-campbell/articleshow/134318025.cms,2026-09-17T17:22:17.000000Z,en,Other
Vanguard ESG International Stock declares quarterly distribution of $0.4688 (BATS:VSGX),,seekingalpha.com,https://seekingalpha.com/news/4643965-vanguard-esg-international-stock-etf-declares-quarterly-distribution-of-04688,2026-09-17T17:21:21.000000Z,en,Other
Siyata PTT and Verizon to Launch SD7 Ultra 5G Push-to-Talk Handset,,financialpost.com,https://financialpost.com/pmn/business-wire-news-releases-pmn/siyata-ptt-and-verizon-to-launch-sd7-ultra-5g-push-to-talk-handset,2026-09-17T17:21:18.000000Z,en,Other
Vanguard International High Dividend Yield ETF declares quarterly distribution of $0.8170,,seekingalpha.com,https://seekingalpha.com/news/4643961-vanguard-international-high-dividend-yield-etf-declares-quarterly-distribution-of-08170,2026-09-17T17:20:36.000000Z,en,Earnings & Guidance
Vanguard International Dividend Appreciation declares quarterly distribution of $0.4579,,seekingalpha.com,https://seekingalpha.com/news/4643960-vanguard-international-dividend-appreciation-etf-declares-quarterly-distribution-of-04579,2026-09-17T17:20:10.000000Z,en,Earnings & Guidance
Lockheed Martin revela míssil de última geração e fecha acordo com o Pentágono,Lockheed Martin reveals latest-generation missile and closes deal with the Pentagon,valor.globo.com,https://valor.globo.com/empresas/noticia/2026/09/17/lockheed-martin-revela-mssil-de-ltima-gerao-e-fecha-acordo-com-o-pentgono.ghtml,2026-09-17T17:18:51.000000Z,pt,Other
House Passes Bill to Give Police More Tools Against Elder Fr…,,pymnts.com,https://www.pymnts.com/cybersecurity/fraud-prevention/2026/house-passes-bill-give-local-police-more-tools-against-elder-financial-fraud/,2026-09-17T17:17:16.000000Z,en,Other
"Na Bahia, Flávio Bolsonaro diz que reajuste do Bolsa Família é ‘ato de desespero’","In Bahia, Flávio Bolsonaro says that Bolsa Família adjustment is 'act of despair'",valor.globo.com,https://valor.globo.com/politica/eleicoes-2026/noticia/2026/09/17/na-bahia-flvio-bolsonaro-diz-que-reajuste-do-bolsa-famlia-ato-de-desespero.ghtml,2026-09-17T17:17:06.000000Z,pt,Other
Department Stores Move Upmarket as Luxury Struggles,,pymnts.com,https://www.pymnts.com/news/retail/2026/department-stores-move-upmarket-as-luxury-struggles/,2026-09-17T17:16:02.000000Z,en,Other
BlackRock International V.I. Fund Q2 2026 Commentary,,seekingalpha.com,https://seekingalpha.com/article/4947556-blackrock-international-vi-fund-q2-2026-commentary,2026-09-17T17:16:00.000000Z,en,Other
Generac: Amazon Just Added 57% Of A Year’s Revenue (NYSE:GNRC),,seekingalpha.com,https://seekingalpha.com/article/4947567-generac-amazon-just-added-57-percent-of-a-years-revenue,2026-09-17T17:15:31.000000Z,en,Earnings & Guidance
"Treasury Announces Details Of Two-Year, Five-Year & Seven-Year Note Auctions",,rttnews.com,https://www.rttnews.com/3691987/treasury-announces-details-of-two-year-five-year-seven-year-note-auctions.aspx?type=alleco,2026-09-17T17:14:36.000000Z,en,Rates & Central Banks
Retirement paradox: 70% urban Indians want to exit workforce early — but fear running out of cash,,livemint.com,https://www.livemint.com/money/personal-finance/retirement-paradox-70-urban-indians-want-to-retire-early-but-fear-running-out-of-cash-11789659906307.html,2026-09-17T17:14:18.000000Z,en,Other
Micron Q4: Brace Yourself For The Inflection (NASDAQ:MU),,seekingalpha.com,https://seekingalpha.com/article/4947555-micron-q4-brace-yourself-for-the-inflection,2026-09-17T17:13:44.000000Z,en,Other
Уборка квартиры обошлась белоруске более чем в 4600 рублей,Cleaning the apartment cost the Belarusian woman more than 4600 rubles,myfin.by,https://myfin.by/article/belarus/uborka-kvartiry-oboslas-beloruske-bolee-cem-v-4600-rublej-48515,2026-09-17T17:13:10.000000Z,ru,Other
China creates Italy-sized no-fly zone around Beijing after rare crash,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/china-creates-italy-sized-no-fly-zone-around-beijing-after-rare-crash/articleshow/134317599.cms,2026-09-17T17:11:52.000000Z,en,Other
Nie ma pieniędzy na nowy CPN. Sławomir Dudek: windfall tax niczego tu nie zmieni,,pb.pl,https://www.pb.pl/nie-ma-pieniedzy-na-nowy-cpn-slawomir-dudek-windfall-tax-niczego-tu-nie-zmieni-1267222,2026-09-17T17:11:43.000000Z,pl,Other
