title,title_en,source,url,published_at,language,section
US government invests $200 million USD in Canadian-founded quantum firms,,betakit.com,https://betakit.com/us-government-invests-200-million-usd-in-canadian-founded-quantum-firms/,2026-09-08T17:34:41.000000Z,en,Other
واشنطن تقدم قرضًا بـ 1.9 مليار دولار لإعادة تشغيل محطة نووية,Washington offers a $1.9 billion loan to restart a nuclear plant,argaam.com,https://www.argaam.com/ar/article/articledetail/id/1935014,2026-09-08T17:31:00.000000Z,ar,Energy
تقرير: جولدمان ساكس ودويتشه بنك يحولان الانتخابات الفرنسية إلى رهان,Report: Goldman Sachs and Deutsche Bank turn the French elections into a bet,argaam.com,https://www.argaam.com/ar/article/articledetail/id/1935013,2026-09-08T17:30:00.000000Z,ar,Other
Dane o oczekiwaniach inflacyjnych amerykańskich konsumentów wywołały ulgę,Data on US consumers' inflation expectations brought relief,pb.pl,https://www.pb.pl/dane-o-oczekiwaniach-inflacyjnych-amerykanskich-konsumentow-wywolaly-ulge-1266705,2026-09-08T17:29:37.000000Z,pl,Macro & Policy
"""I Borghi di Barbieri""","""The Villages of Barbieri""",rai.it,https://www.rai.it/ufficiostampa/assets/template/us-articolo.html?ssiPath=/articoli/2026/09/I-Borghi-di-Barbieri-9bd12bd6-e1fa-49ed-93b5-121fca9043fe-ssi.html,2026-09-08T17:25:00.000000Z,it,Other
В Гомеле с 10 по 13 сентября перекроют дороги: где именно?,"In Gomel, roads will be closed from September 10 to 13: where exactly?",myfin.by,https://myfin.by/article/belarus/v-gomele-s-10-po-13-sentabra-perekrout-dorogi-gde-imenno-48281,2026-09-08T17:25:00.000000Z,ru,Other
Opening Public Markets Without Lowering The Bar,,seekingalpha.com,https://seekingalpha.com/article/4943949-opening-public-markets-without-lowering-bar,2026-09-08T17:23:00.000000Z,en,Other
BrightPlan Completes Series C Financing Round,,vcnewsdaily.com,https://vcnewsdaily.com/brightplan/venture-capital-funding/jvxmwqxtfq,2026-09-08T17:21:01.000000Z,en,Other
"United Community Banks, Inc. (UCB) Discusses Completion of Strategic Initiatives and Sale of Navitas to Strengthen Financial Position Transcript",,seekingalpha.com,https://seekingalpha.com/article/4943875-united-community-banks-inc-ucb-discusses-completion-of-strategic-initiatives-and-sale-of,2026-09-08T17:15:36.000000Z,en,Other
"UiPath, Inc. (PATH) Presents at Citi's 2026 Global TMT Conference Transcript",,seekingalpha.com,https://seekingalpha.com/article/4943950-uipath-inc-path-presents-at-citis-2026-global-tmt-conference-transcript,2026-09-08T17:15:33.000000Z,en,Other
Beam Therapeutics Inc. (BEAM) Discusses Updated Phase 1/2 Data for BEAM-302 in Alpha-1 Antitrypsin Deficiency Transcript,,seekingalpha.com,https://seekingalpha.com/article/4943815-beam-therapeutics-inc-beam-discusses-updated-phase-1-2-data-for-beamminus-302-in-alphaminus-1,2026-09-08T17:15:32.000000Z,en,Other
