title,title_en,source,url,published_at,language,section
Henkel - Aktie : Ohne Veränderung,,welt.de,https://www.welt.de/finanzen/boerse/article6a54b769fa6efd2265aa6829/henkel-aktie-ohne-veraenderung.html,,German,Other
Irakta kırsal kalkınma hamlesi : TİKAdan arıcılara malzeme desteği,,yenisafak.com,http://www.yenisafak.com/hayat/irakta-kirsal-kalkinma-hamlesi-tikadan-aricilara-malzeme-destegi-4839937,,Turkish,Other
ROUNDUP : Aldi Süd befürwortet Zuckersteuer auf Softdrinks,,finanzen.net,https://www.finanzen.net/nachricht/aktien/roundup-aldi-sued-befuerwortet-zuckersteuer-auf-softdrinks-15795079,,German,Other
England 60 years of hurt – by the players who lived it,,nytimes.com,https://www.nytimes.com/athletic/7441387/2026/07/13/england-60-years-hurt-world-cup/,,English,Other
"BERD îşi reduce procentul de deţinere la Banca Transilvania la 4 , 1 %",,stiripesurse.ro,https://www.stiripesurse.ro/berd-isi-reduce-procentul-de-detinere-la-banca-transilvania-la-41_3903062,,Romanian,Other
De Beers to pause work at S . Africa largest diamond mine,,africanews.com,https://www.africanews.com/2026/07/13/de-beers-to-pause-work-at-safricas-largest-diamond-mine/,,English,Other
Greenidge Generation Holdings Inc . 8 . 50 % Senior Notes due 2026 ( GREEL ) To Go Ex - Dividend on July 15th,,themarketsdaily.com,https://www.themarketsdaily.com/2026/07/13/greenidge-generation-holdings-inc-8-50-senior-notes-due-2026-greel-to-go-ex-dividend-on-july-15th.html,,English,Earnings & Guidance
Greenberg Traurig Continues Energy Practice Growth in Colorado with Scott Looper,,prnewswire.com,http://www.prnewswire.com/news-releases/greenberg-traurig-continues-energy-practice-growth-in-colorado-with-scott-looper-302823481.html,,English,Other
Qinux BreezaMax Reviews ( 2026 Critical Audit ) - The Factual Evaluation ...,,pr-inside.com,https://www.pr-inside.com/qinux-breezamax-reviews-2026-critical-audit-the-factual-evaluation-r5200611.htm,,English,Other
Jednání vlády bez Babiše a Macinky : Schillerová oznámila konec regulace cen pohonných hmot,,blesk.cz,https://www.blesk.cz/clanek/zpravy-politika/843753/jednani-vlady-bez-babise-a-macinky-schillerova-oznamila-konec-regulace-cen-pohonnych-hmot.html,,Czech,Other
AI Startup Mercor in Talks to Double Valuation to $20 Billion as AI Training Revenue Hits $2 Billion Run Rate,,techstory.in,https://techstory.in/ai-startup-mercor-in-talks-to-double-valuation-to-20-billion-as-ai-training-revenue-hits-2-billion-run-rate/,,English,Earnings & Guidance
