title,title_en,source,url,published_at,language,section
"Gold price slides as hike odds near 70 %, testing strategist key level from a day earlier",,kitco.com,http://www.kitco.com/news/article/2026-09-01/gold-price-slides-hike-odds-near-70-testing-strategists-key-level-day,,English,Other
Lichte toename aantal vacatures in de VS,,beursduivel.be,https://www.beursduivel.be/Nieuws/876431/Lichte-toename-aantal-vacatures-in-de-VS.aspx,,Dutch,Other
Geotimes - სიახლეები,,geotimes.ge,https://www.geotimes.ge/?m=5&news_id=129805&cat_id=17,,Georgian,Other
"Gold price hits two - week low as Warsh repricing , oil shock lift yields - Kitco AM Report",,kitco.com,http://www.kitco.com/news/article/2026-09-01/gold-price-hits-two-week-low-warsh-repricing-oil-shock-lift-yields-kitco-am,,English,Energy
Alle Faraualla e a Tore Corazza il Premio Maria Carta 2026 - Notizie,,ansa.it,https://www.ansa.it/puglia/notizie/2026/09/01/alle-faraualla-e-a-tore-corazza-il-premio-maria-carta-2026_fd235c6c-96e3-447f-a7f4-845814bf41f0.html,,Italian,Other
"Goldman Sachs , BofA and others plan to issue dollar stablecoin together in 2027",,kitco.com,http://www.kitco.com/news/off-the-wire/2026-09-01/goldman-sachs-bofa-and-others-plan-issue-dollar-stablecoin-together,,English,Other
"소노스 , 2024년 앱 개편 참사 딛고 신제품 3종 · AI 오디오 OS로 컴백",,wikitree.co.kr,https://www.wikitree.co.kr/articles/1156626,,Korean,AI & Technology
比亚迪再发力 ！ 自研4D毫米波雷达芯片适配多平台 ， 覆盖L2 - L4智驾应用 - 数码极客 - ITBear科技资讯,,itbear.com.cn,https://www.itbear.com.cn/html/2026-09/1536030.html,,Chinese,Other
"SCO में PM मोदी : आतंकवाद पर सख्त संदेश , पाक PM भी थे मौजूद",,prabhatkhabar.com,https://www.prabhatkhabar.com/national/pm-modis-strong-anti-terror-message-at-sco-summit-pakistans-pm-present,,Hindi,Other
El puente más ancho del mundo y el gran  olvidado  de San Francisco tras el Golden Gate : más de 200 . 000 coches pasan por él a diario,,eldiario.es,https://www.eldiario.es/spin/puente-ancho-mundo-gran-olvidado-san-francisco-golden-gate-200-000-coches-pasan-diario-pm_1_13460767.html,,Spanish,Other
من الإطلاق الخفي إلى بروليقاركية : مصطلحات التقنية التي تصف العصر الرقمي,,arabic.euronews.com,https://arabic.euronews.com/next/2026/09/01/from-ghost-launching-to-broligarchy-the-tech-terms-defining-the-current-digital-era,,Arabic,Other
