title,title_en,source,url,published_at,language,section
Sapiens – Un solo Pianeta,,rai.it,https://www.rai.it/ufficiostampa/assets/template/us-articolo.html?ssiPath=/articoli/2026/07/Sapiens--Un-solo-Pianeta-6f3dadb5-c12d-4aaa-9932-b9bb847052ab-ssi.html,2026-07-11T19:30:00.000000Z,it,Other
ノスコバがウィンブルドン初優勝,,this.kiji.is,https://news.jp/i/1448732830507221699,2026-07-11T19:23:36.000000Z,ja,Other
イラン、衝突回避チームにヒズボラ参加要求,,this.kiji.is,https://news.jp/i/1448755854891745746,2026-07-11T19:23:36.000000Z,ja,Other
"""Crociera con delitto""",,rai.it,https://www.rai.it/ufficiostampa/assets/template/us-articolo.html?ssiPath=/articoli/2026/07/Crociera-con-delitto-b1e09c89-756a-4d33-b9e2-1ae466c062af-ssi.html,2026-07-11T19:20:00.000000Z,it,Other
"""Hannibal"" di Ridley Scott",,rai.it,https://www.rai.it/ufficiostampa/assets/template/us-articolo.html?ssiPath=/articoli/2026/07/Hannibal-di-Ridley-Scott-6393502f-07b5-4e79-aadd-ac853bfbbe59-ssi.html,2026-07-11T19:20:00.000000Z,it,Other
Green Koncepts unveils SME package with up to 70% IDA iSPRINT funding,,flipboard.com,https://www.eco-business.com/press-releases/green-koncepts-unveils-first-cloud-energy-management-packaged-solution/,2026-07-11T19:17:57.000000Z,en,Other
"India, New Zealand elevate ties to strategic partnership; launch 2030 roadmap",,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/economy/foreign-trade/india-new-zealand-elevate-ties-to-strategic-partnership-launch-2030-roadmap/articleshow/132337221.cms,2026-07-11T19:15:51.000000Z,en,Other
"""Antigone"" al Teatro greco di Siracusa",,rai.it,https://www.rai.it/ufficiostampa/assets/template/us-articolo.html?ssiPath=/articoli/2026/07/Antigone-al-Teatro-greco-di-Siracusa-99f58db2-cad6-4183-95b4-f7d66df1e9d9-ssi.html,2026-07-11T19:10:00.000000Z,it,Other
"""Lamborghini – The Man behind the Legend""",,rai.it,https://www.rai.it/ufficiostampa/assets/template/us-articolo.html?ssiPath=/articoli/2026/07/Lamborghini--The-Man-behind-the-Legend-1448eae5-ac88-483b-a676-ed811c076a7e-ssi.html,2026-07-11T19:10:00.000000Z,it,Other
Προφυλακιστέοι οι αστυνομικοί για την αιματηρή καταδίωξη στο Άργος - Ισχυρίζονται ότι πυροβόλησαν για εκφοβισμό,,capital.gr,https://www.capital.gr/epikairotita/4004199/profulakisteoi-oi-astunomikoi-gia-tin-aimatiri-katadioxi-sto-argos-isxurizontai-oti-purobolisan-gia-ekfobismo/,2026-07-11T19:09:00.000000Z,el,Other
Tak ZUS podnosi emerytury. Ta grupa dostanie 70 groszy podwyżki,,pulshr.pl,"https://www.pulshr.pl/wynagrodzenia/tak-zus-podnosi-emerytury-ta-grupa-dostanie-70-groszy-podwyzki,120366.html",2026-07-11T19:06:00.000000Z,pl,Other
