title,title_en,source,url,published_at,language,section
GIS Looks 34.4% Undervalued on GF Value™ Amid Unprofitability and Mixed Growth Signals,,gurufocus.com,https://www.gurufocus.com/news/9054292/gis-looks-344-undervalued-on-gf-value-amid-unprofitability-and-mixed-growth-signals,2026-08-26T14:37:49.000000Z,en,Other
DKS Maintained by Barclays -- Price Target Lowered to $150,,gurufocus.com,https://www.gurufocus.com/news/9054291/dks-maintained-by-barclays-price-target-lowered-to-150,2026-08-26T14:37:48.000000Z,en,Other
CPRT Maintains Underweight Rating by Barclays -- Price Target Lowered to $25,,gurufocus.com,https://www.gurufocus.com/news/9054290/cprt-maintains-underweight-rating-by-barclays-price-target-lowered-to-25,2026-08-26T14:37:23.000000Z,en,Other
FUBO Looks 84.2% Undervalued on GF Value™ Amid Streaming Expansion,,gurufocus.com,https://www.gurufocus.com/news/9054289/fubo-looks-842-undervalued-on-gf-value-amid-streaming-expansion,2026-08-26T14:37:15.000000Z,en,Other
SMTC Maintains Rating by UBS -- Price Target Raised to $230,,gurufocus.com,https://www.gurufocus.com/news/9054288/smtc-maintains-rating-by-ubs-price-target-raised-to-230,2026-08-26T14:36:58.000000Z,en,Other
NextNRG (NXXT) Secures 25-Year Energy Partnership with Taft Medical Complex,,gurufocus.com,https://www.gurufocus.com/news/9054287/nextnrg-nxxt-secures-25year-energy-partnership-with-taft-medical-complex,2026-08-26T14:36:44.000000Z,en,Other
M Maintained by UBS -- Price Target Raised to $10.00,,gurufocus.com,https://www.gurufocus.com/news/9054286/m-maintained-by-ubs-price-target-raised-to-1000,2026-08-26T14:36:28.000000Z,en,Other
META Looks 32.4% Undervalued on GF Value™ Amid Legal Settlement,,gurufocus.com,https://www.gurufocus.com/news/9054285/meta-looks-324-undervalued-on-gf-value-amid-legal-settlement,2026-08-26T14:36:14.000000Z,en,Other
SPGI Reiterated by RBC Capital -- Price Target Maintained at $510,,gurufocus.com,https://www.gurufocus.com/news/9054284/spgi-reiterated-by-rbc-capital-price-target-maintained-at-510,2026-08-26T14:35:57.000000Z,en,Other
SNX Looks 47.5% Overvalued on GF Value™,,gurufocus.com,https://www.gurufocus.com/news/9054283/snx-looks-475-overvalued-on-gf-value,2026-08-26T14:35:45.000000Z,en,Other
