title,title_en,source,url,published_at,language,section
[ 收购 ]* ST威领 ( 002667 ): 威领新能源股份有限公司要约收购报告书摘要 - CFi . CN 中财网,,cfi.net.cn,http://www.cfi.net.cn/p20260818002952.html,,Chinese,Other
新GL8陆尚上市 ， 22 . 99万元起售 ， 家用MPV市场竞争升级,,finance.sina.com.cn,https://finance.sina.com.cn/tech/roll/2026-08-18/doc-inintxxq3244823.shtml,,Chinese,Other
系统推动传统村落活化传承 _ 光明网,,theory.gmw.cn,https://theory.gmw.cn/2026-08/18/content_38949820.htm,,Chinese,Other
焦巍调仓AI芯片引争议 ！ 银华基金主动权益承压 ， ETF转型面临盈利考验,,finance.sina.com.cn,https://finance.sina.com.cn/wm/2026-08-18/doc-inintxxm7379775.shtml,,Chinese,Other
( video ) Monterey Car Week 2026 : Visul frumos al lui Bruce McLaren va deveni realitate,,news.yam.md,https://news.yam.md/ro/story/55445285,,Romanian,Other
"ONGC Corpn commissions gas evacuation facilities at Khoraghat in Golaghat district , Assam",,business-standard.com,https://www.business-standard.com/markets/capital-market-news/ongc-corpn-commissions-gas-evacuation-facilities-at-khoraghat-in-golaghat-district-assam-126081801179_1.html,,English,Energy
"Forbruker og livsstil , Privatøkonomi | Hamstre - pris : – Fare for tomme hyller",,f-b.no,https://www.f-b.no/hamstre-pris-fare-for-tomme-hyller/s/80-59-8938,,Norwegian,Other
Fast 20 000 Plätze weniger : Bayern baut überall Asylunterkünfte zurück,,sueddeutsche.de,https://www.sueddeutsche.de/bayern/bayern-asylunterkuenfte-fluechtlinge-rueckgang-innenminister-csu-li.3533148,,German,Other
Double Your Tech Salary : Pivot from UI / UX to Product Operations,,tribuneonlineng.com,https://tribuneonlineng.com/double-your-tech-salary-why-ui-ux-designers-pivoting-product-operations/,,English,Other
Wizz Air inicia su operativa nacional y establece una primera ruta que conecta Santiago de Compostela con Tenerife Norte,,abc.es,https://www.abc.es/espana/canarias/wizz-air-inicia-operativa-nacional-establece-primera-20260818145503-nt.html,,Spanish,Other
Property developer London Richmond enters administration | Richmond and Twickenham Times,,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/26474539.property-developer-london-richmond-enters-administration/,,English,Other
Rama paralajmëron protestë të komunave para Qeverisë në shtator,,kallxo.com,https://kallxo.com/lajm/rama-paralajmeron-proteste-te-komunave-para-qeverise-ne-shtator/,,Albanian,Other
Over half of targeted derelict buildings now back in use,,westmeathexaminer.ie,https://www.westmeathexaminer.ie/2026/08/18/over-half-of-targeted-derelict-buildings-now-back-in-use/,,English,Other
"Nikotin Bağımlılığından Kurtulma Ürünleri Pazarı Tahmini , Fırsatlar ve 2026 – 2034 Dönemi Gelecek Görünümü – Haber Radikal",,haberradikal.com,http://www.haberradikal.com/2026/08/18/nikotin-bagimliligindan-kurtulma-urunleri-pazari-tahmini-firsatlar-ve-2026-2034-donemi-gelecek-gorunumu/,,Turkish,Other
"STABILNO SNABDEVANJE STRUJOM , NEMA RAZLOGA ZA BRIGU : Oglasio se direktor EPS povodom trenutne situacije",,novosti.rs,https://www.novosti.rs/ekonomija/vesti/1639080/stabilno-snabdevanje-strujom-nema-razloga-brigu-oglasio-direktor-eps-povodom-trenutne-situacije,,Serbian,Earnings & Guidance
"India senior living market seen crossing Rs 1 lakh crore by 2030 , 4X from current levels : Colliers",,bignewsnetwork.com,http://www.bignewsnetwork.com/news/279249322/india-senior-living-market-seen-crossing-rs-1-lakh-crore-by-2030-4x-from-current-levels-colliers,,English,Other
South Korea joins more than 30 jurisdictions restricting Polymarket access,,coindesk.com,https://www.coindesk.com/business/2026/08/18/south-korea-joins-more-than-30-jurisdictions-restricting-polymarket-access,,English,Other
107 . 000 Jobs unter Druck : Wie hohe Zinsen Deutschlands Industrie treffen,,kreiszeitung.de,https://www.kreiszeitung.de/wirtschaft/107-000-jobs-unter-druck-wie-hohe-zinsen-deutschlands-industrie-treffen-zr-94448330.html,,German,Other
Borderless . xyz Deepens Africa Coverage as CrissCross Goes Live on Its Network,,manilatimes.net,https://www.manilatimes.net/2026/08/18/tmt-newswire/globenewswire/borderlessxyz-deepens-africa-coverage-as-crisscross-goes-live-on-its-network/2407688,,English,Other
Tanganda targets value addition and US$8m investment to rebuild growth - The Zimbabwe Mail Tanganda targets value addition and US$8m investment to rebuild growth | Zimbabwe News,,thezimbabwemail.com,https://thezimbabwemail.com/business/tanganda-targets-value-addition-and-us8m-investment-to-rebuild-growth/,,English,Other
REV Exploration beauftragt GLJ Ltd . mit dem Ausbau des technischen Supports im Vorfeld der anstehenden Bohr - und Evaluierungsprogramme,,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2026-08/69342911-rev-exploration-beauftragt-glj-ltd-mit-dem-ausbau-des-technischen-supports-im-vorfeld-der-anstehenden-bohr-und-evaluierungsprogramme-248.htm,,German,Energy
"Opening Bell : US - Renditen bremsen Wall Street ; WTI , Öl , Intel , Home Depot , Klarna , Affirm ...",,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2026-08/69342939-opening-bell-us-renditen-bremsen-wall-street-wti-oel-intel-home-depot-klarna-affirm-124.htm,,German,Energy
US advisory body says China data dominance gives it AI advantage,,finance.yahoo.com,https://finance.yahoo.com/news/us-advisory-body-says-chinas-130512629.html,,English,AI & Technology
Many recent grads say AI is making it harder to get a job . Economists arent so sure,,kansaspublicradio.org,https://kansaspublicradio.org/npr-news/2026-08-18/many-recent-grads-say-ai-is-making-it-harder-to-get-a-job-economists-arent-so-sure,,English,AI & Technology
"Bătălie pentru influență în Armenia : premierul Pașinian se apropie de SUA , păstrează Moscova aproape și lovește interesele Franței",,adevarul.ro,https://adevarul.ro/stiri-externe/europa/batalie-pentru-influenta-in-armenia-pasinian-se-2550658.html,,Romanian,Other
Nkunku kuszony ogromnymi pieniędzmi ! Tam może wylądować,,goal.pl,https://www.goal.pl/transfery/nkunku-kuszony-ogromnymi-pieniedzmi-tam-moze-wyladowac/,,Polish,Other
"Après 23 ans darrêt , le bac Epamba reprend du service entre la Lomami et le Haut - Lomami",,radiookapi.net,https://www.radiookapi.net/2026/08/18/actualite/societe/apres-23-ans-darret-le-bac-epamba-reprend-du-service-entre-la-lomami-et,,French,Other
"Joysparks Resmi Meluncur , Rencanakan Ekspansi Rp 200 Miliar Per Tahun",,kompas.com,https://www.kompas.com/properti/read/2026/08/18/203449421/joysparks-resmi-meluncur-rencanakan-ekspansi-rp-200-miliar-per-tahun,,Indonesian,Other
Why we will never be socialist,,chronicleonline.com,https://www.chronicleonline.com/opinion/letters_to_editor/why-we-will-never-be-socialist/article_927cc230-d9b3-59e3-ad39-7789dc3d90f0.html,,English,Other
Boom della birra artigianale in Sardegna : 45 imprese e 4 milioni di litri prodotti nel 2024,,sardegnaoggi.it,https://www.sardegnaoggi.it/cronaca/2026-08-18/13117/boom-della-birra-artigianale-in-sardegna-45-imprese-e-4-milioni-di-litri-prodotti-nel-2024.html,,Italian,Other
"Nevada seeks $120 , 000 - a - day fines against Kalshi over sports , election contracts | Inside Gaming | Business",,reviewjournal.com,https://www.reviewjournal.com/business/business-columns/inside-gaming/inside-gaming-nevada-regulators-seek-120k-a-day-in-fines-from-kalshi-3865515/,,English,Geopolitics
Pepco Group nabyło 36 . 462 . 201 akcji własnych za ok . 400 mln euro,,bankier.pl,https://www.bankier.pl/wiadomosc/Pepco-Group-nabylo-36-462-201-akcji-wlasnych-za-ok-400-mln-euro-9183751.html,,Polish,Other
