title,title_en,source,url,published_at,language,section
Grupa Kęty przejmuje włoską grupę METRA za nawet 450 mln EUR. Liczy na synergie,Grupa Kęty acquires Italian group METRA for up to EUR 450 million. Hopes for synergies,pb.pl,https://www.pb.pl/grupa-kety-przejmuje-wloska-grupe-metra-za-nawet-450-mln-eur-liczy-na-synergie-1267032,2026-09-14T18:55:00.000000Z,pl,Other
TD Bank Commits $108 Billion to Canadian Infrastructure,,pymnts.com,https://www.pymnts.com/news/banking/2026/td-bank-commits-108-billion-to-canadian-infrastructure/,2026-09-14T18:52:04.000000Z,en,Other
QCI Expands Metrics with Next-Day Slot Performance Data,,manilatimes.net,https://www.manilatimes.net/2026/09/15/tmt-newswire/globenewswire/qci-expands-metrics-with-next-day-slot-performance-data/2424936,2026-09-14T18:46:41.000000Z,en,Other
Citizens Commission on Human Rights International: Dr. Thomas Szasz’s Warning Against Involuntary Hospitalization Is Now UN Human-Rights Doctrine,,manilatimes.net,https://www.manilatimes.net/2026/09/15/tmt-newswire/globenewswire/citizens-commission-on-human-rights-international-dr-thomas-szaszs-warning-against-involuntary-hospitalization-is-now-un-human-rights-doctrine/2424934,2026-09-14T18:46:26.000000Z,en,Other
為替相場 15日（日本時間 3時）,Exchange rate on the 15th (3:00 Japan time),this.kiji.is,https://news.jp/i/1472291692177588604,2026-09-14T18:42:41.000000Z,ja,Other
First-time borrowers deepen credit reach: Credit uptake among eligible Indians more than doubled to 74% in March from 35% in 2017,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/first-time-borrowers-deepen-credit-reach-credit-uptake-among-eligible-indians-more-than-doubled-to-74-in-march-from-35-in-2017/articleshow/134246796.cms,2026-09-14T18:42:14.000000Z,en,Other
Multi-asset funds' AUM grew 487% in 3 years vs 115% for flexi-cap: Should you invest in one or both for diversification?,,livemint.com,https://www.livemint.com/money/personal-finance/multiasset-funds-aum-grew-487-in-3-years-vs-115-for-flexi-cap-should-you-invest-in-one-or-both-for-diversification-11789406970619.html,2026-09-14T18:37:49.000000Z,en,Other
"GE Vernova sinks 9% as GLJ Research starts with Sell rating, Street-low $470 PT (GEV:NYSE)",,seekingalpha.com,https://seekingalpha.com/news/4642621-ge-vernova-sinks-9-as-glj-research-starts-with-sell-rating-street-high-470-pt,2026-09-14T18:35:02.000000Z,en,Other
株主優待と高配当株を買い続ける株式投資ブログ,A stock investment blog that keeps buying shareholder perks and high-dividend stocks,kibinago7777.blogspot.com,https://kibinago7777.blogspot.com/feeds/8658520155487820610/comments/default,2026-09-14T18:34:22.000000Z,ja,Earnings & Guidance
Gulf states cancel Iran talks; Houthis attack Saudi Arabia again,,business-standard.com,https://www.business-standard.com/world-news/gulf-states-cancel-iran-talks-houthis-attack-saudi-arabia-again-126091500002_1.html,2026-09-14T18:33:49.000000Z,en,Geopolitics
