title,title_en,source,url,published_at,language,section
[ HK ] 东鹏饮料 : 2026年半年度募集资金存放与实际使用情况的专项报告 - CFi . CN 中财网,,cfi.net.cn,http://www.cfi.net.cn/p20260730003046.html,,Chinese,Other
السعودية تستضيف أول اجتماع معلن لتحالف حماية الملاحة في باب المندب,,alwahdawi.net,https://alwahdawi.net/news-38830,,Arabic,Other
"US filings for jobless benefits rise to 197 , 000 last week",,standardspeaker.com,https://www.standardspeaker.com/2026/07/30/us-filings-unemployment-benefits-rise/,,English,Other
Thamesmead estate wins judicial review against housing association,,newsshopper.co.uk,https://www.newsshopper.co.uk/news/26422817.thamesmead-estate-wins-judicial-review-housing-association/,,English,Other
Ravenna : alla scoperta della Capitale del mare 2026,,viaggi.corriere.it,https://viaggi.corriere.it/weekend/ravenna-capitale-del-mare/,,Italian,Other
Cross Continents launches multi - strategy fund,,opalesque.com,https://www.opalesque.com/715724/Cross_Continents_launches_fund572.html,,English,Other
"Embassy Office Parks REIT Achieves 17 % NOI Growth to ₹1 , 020 Crore in Q1 FY27 , ETRealty",,realty.economictimes.indiatimes.com,https://realty.economictimes.indiatimes.com/news/commercial/embassy-office-parks-reit-achieves-17-noi-growth-to-1020-crore-in-q1-fy27/132740404,,English,Other
Nije slučajno što su banane broj jedan na vagi - trgovci imaju dobar razlog za ovaj potez,,bizportal.rs,https://bizportal.rs/biz-lifestyle/101071998/nije-slucajno-sto-su-banane-broj-jedan-na-vagi---trgovci-imaju-dobar-razlog-za-ovaj-potez.html,,Serbian,Other
"Indian national size framework for apparel expected to simplify consumer purchase decision , reduce burden of online returns",,thehindubusinessline.com,https://www.thehindubusinessline.com/companies/indian-national-size-framework-for-apparel-expected-to-simplify-consumer-purchase-decision-reduce-burden-of-online-returns/article71286699.ece,,English,Other
"Gjykata e Selanikut vendos për ekstradimin e Ilir Shtufit drejt Shqipërisë , biznesmeni akuzohet nga SPAK - u për pastrim parash dhe lidhje me rrjetin e trafikut të kokainës",,rtsh.al,https://rtsh.al/gjykata-e-selanikut-vendos-per-ekstradimin-e-ilir-shtufit-drejt-shqiperise-biznesmeni-akuzohet-nga-spak-u-per-pastrim-parash-dhe-lidhje-me-rrjetin-e-trafikut-te-kokaines/,,Albanian,Other
如果你接觸過USDTFLOW ， 建議先看看這篇 - 觀察位,,blog.udn.com,https://blog.udn.com:443/9b221545/191774608,,Chinese,Other
Green SM Officially Launches Fully Electric Taxi Service in Denmark,,thailand-business-news.com,https://www.thailand-business-news.com/pr-news/green-sm-officially-launches-fully-electric-taxi-service-in-denmark,,English,Other
Arsenal : Rare statement on new signings released as masterful Bruno Guimaraes capture edges closer,,teamtalk.com,https://www.teamtalk.com/arsenal/rare-official-signings-statement-made-bruno-guimaraes-hopes-skyrocket,,English,Other
Middlesbrough begin discussions to sign Mark Travers,,thehardtackle.com,https://thehardtackle.com/transfer-news/2026/07/30/middlesbrough-begin-discussions-to-sign-mark-travers/,,English,Other
[ HK ] 重庆钢铁股份 ( 01053 ): 海外监管公告 ： 内幕信息知情人登记管理制度 - CFi . CN 中财网,,cfi.net.cn,http://www.cfi.net.cn/p20260730003050.html,,Chinese,Other
"Airbus îşi menţine obiectivele pentru 2026 după un trimestru peste aşteptări , susţinut de livrările de avioane şi divizia de apărare – Income Magazine",,incomemagazine.ro,https://incomemagazine.ro/airbus-isi-mentine-obiectivele-pentru-2026-dupa-un-trimestru-peste-asteptari-sustinut-de-livrarile-de-avioane-si-divizia-de-aparare/,,Romanian,Other
Trabzonda kömür krizi devam ediyor ! Ayrıcalık istemiyoruz,,61saat.com,https://www.61saat.com/trabzonda-komur-krizi-devam-ediyor-ayricalik-istemiyoruz,,Turkish,Other
底价2亿元 ！ 大港股份拟挂牌转让苏州科阳16 % 股权 ， 标的业绩持续亏损,,nbd.com.cn,https://www.nbd.com.cn/articles/2026-07-30/4527334.html,,Chinese,Other
中國商務部 ： 與香港特區政府共推CEPA新一輪升級 | 時政,,hkcna.hk,https://www.hkcna.hk/docDetail.jsp?id=101383439&channel=4371,,Chinese,Other
Economy Slows Amid Iran Conflict Impact | PowerTalk 1360 KFIV,,powertalk1360.iheart.com,https://powertalk1360.iheart.com/content/2026-07-30-economy-slows-amid-iran-conflict-impact/,,English,Geopolitics
Frühstart - Rente : Kinderdepot - Vergleich – die besten Anbieter,,hna.de,https://www.hna.de/wirtschaft/fruehstart-rente-kinderdepot-vergleich-die-besten-anbieter-zr-94421065.html,,German,Other
SK tes Expands Global Technology Lifecycle Services to Help Organizations Simplify IT Operations,,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2026-07/69172736-sk-tes-expands-global-technology-lifecycle-services-to-help-organizations-simplify-it-operations-200.htm,,English,Other
"SEMI Announces New Spring Schedule for SEMICON West Beginning March 30 - April 1 , 2027",,thailand-business-news.com,https://www.thailand-business-news.com/pr-news/semi-announces-new-spring-schedule-for-semicon-west-beginning-march-30-april-1-2027,,English,Other
"Microsoft jumps over 15 % after results , Meta sinks 9 % as AI concerns weigh investor sentiment What we know",,livemint.com,https://www.livemint.com/market/stock-market-news/meta-sinks-9-pc-microsoft-jumps-15-pc-results-earnings-us-tech-stocks-invest-artificial-intelligence-ai-concern-business-11785418926072.html,,English,AI & Technology
Andy Burnham says he told Donald Trump  we cant ignore  North Sea oil resources,,thetottenhamindependent.co.uk,https://www.thetottenhamindependent.co.uk/news/national/26424206.andy-burnham-says-told-donald-trump-we-cant-ignore-north-sea-oil-resources/,,English,Energy
Ford Motor - ի զուտ շահույթն առաջին կիսամյակում աճել է 2 . 8 անգամ,,b24.am,https://b24.am/business/462323.html,,Armenian,Other
Wall Street recovers more than half of the prior day loss as Microsoft and chip stocks rally,,dailyadvance.com,http://www.dailyadvance.com/news/world/wall-street-recovers-more-than-half-of-the-priors-day-loss-as-microsoft-and-chip/article_be190be1-daee-5045-a232-439f67d65191.html,,English,Semiconductors
Inversión de 677 millones hasta 2030 : así es el plan de empresa de la Autoridad Portuaria de la Bahía de Algeciras,,andaluciainformacion.es,https://www.andaluciainformacion.es/articulo/campo-gibraltar-bahia/inversion-677-millones-2030-asi-es-plan-empresa-autoridad-portuaria-bahia-algeciras/202607301633113445517.html,,Spanish,Other
Rusya benzin ihracat yasağını uzattı,,haberler.com,https://www.haberler.com/ekonomi/rusya-benzin-ihracat-yasagini-uzatti-20103310-haberi/,,Turkish,Other
FED zadržao referentne kamatne stope - mogu da utiču na smanjenje inflacije,,bizportal.rs,https://bizportal.rs/finansije-i-berza/101071978/fed-zadrzao-referentne-kamatne-stope---mogu-da-uticu-na-smanjenje-inflacije.html,,Serbian,Macro & Policy
[ HK ] 凯莱英 ( 06821 ): 向控股子公司增资暨关联交易 - CFi . CN 中财网,,cfi.net.cn,http://www.cfi.net.cn/p20260730003053.html,,Chinese,Other
Google ha  spostato  un miliardo di euro di ricavi dallItalia allIrlanda solo nel 2025,,altreconomia.it,https://altreconomia.it/google-ha-spostato-un-miliardo-di-euro-di-ricavi-dallitalia-allirlanda-solo-nel-2025/,,Italian,Other
"Senior Project Manager ( Wals , AT )",,parking.net,https://www.parking.net/parking-jobs/skidata/senior-project-manager-wals-at,,English,Other
ΕΔΣ : Έως 10 προεκλογικές προτάσεις ανά κόμμα,,pelop.gr,https://pelop.gr/kostologisi-proeklogikon-programmaton-kommaton-eds/,,Greek,Other
"Texa multibillion - dollar sales tax exemption for data centers is growing , while audits lag",,hillcountrynews.com,"http://www.hillcountrynews.com/stories/texas-multibillion-dollar-sales-tax-exemption-for-data-centers-is-growing-while-audits-lag,255094",,English,Other
Fed holds benchmark rate steady in vote with three dissents,,constructiondive.com,https://www.constructiondive.com/news/fed-holds-benchmark-rate-steady-vote-three-dissents/826572/,,English,Macro & Policy
US economy turns in sluggish 1 . 5 % second - quarter growth,,ocregister.com,https://www.ocregister.com/2026/07/30/us-economy-gdp-second-quarter/,,English,Other
"Programul Rabla 2026 : Fondurile alocate autovehiculelor electrice , epuizate în 10 zile . Se mai pot face înscrieri pentru mașini hibrid sau cu motor termic",,ziare.com,https://ziare.com/programul-rabla-2026/fonduri-masini-electrice-epuizate-inscrieri-hibrid-motor-termic-2027234,,Romanian,Other
