title,title_en,source,url,published_at,language,section
Ukraine's ousted defense minister opens up about his clashes with the top general. He says every change hit resistance.,,businessinsider.com,https://www.businessinsider.com/ukraine-ousted-defense-minister-says-proposed-changes-hit-resistance-2026-7,2026-07-16T15:20:33.000000Z,en,Geopolitics
Mawani signs SAR 1B logistics deals in Jeddah,,argaam.com,https://www.argaam.com/en/article/articledetail/id/1920828,2026-07-16T15:13:00.000000Z,en,Other
We Are All Connected,,armstrongeconomics.com,https://www.armstrongeconomics.com/products_services/we-are-all-connected/,2026-07-16T15:12:45.000000Z,en,Other
Partenariat Maroc‑France renforcé : Coup d’envoi de la 15e RHN à Rabat,Morocco-France partnership strengthened: Kick-off of the 15th RHN in Rabat,lavieeco.com,https://www.lavieeco.com/videos/partenariat-maroc-france-renforce-coup-denvoi-de-la-15e-rhn-a-rabat/,2026-07-16T15:12:25.000000Z,fr,Other
Contra Corner Behold. The Only Chart That Really Matters!,,davidstockmanscontracorner.com,https://www.davidstockmanscontracorner.com/behold-the-only-chart-that-really-matters/,2026-07-16T15:11:51.000000Z,en,Other
Lumin Digital Raises $115 Million in New Capital,,vcnewsdaily.com,https://vcnewsdaily.com/lumin-digital/venture-capital-funding/ydbmgvkwwr,2026-07-16T15:11:50.000000Z,en,Other
From safe haven to sell-off: GLD investor outflows total nearly $15B,,seekingalpha.com,https://seekingalpha.com/news/4614574-from-safe-haven-to-sell-off-gld-investor-outflows-total-nearly-15b,2026-07-16T15:10:49.000000Z,en,Other
"Visa debuts platform for stablecoin mining, movement, and management",,seekingalpha.com,https://seekingalpha.com/news/4614570-visa-debuts-platform-for-stablecoin-mining-movement-and-management,2026-07-16T15:10:06.000000Z,en,AI Products & Launches
Messi dedicates Argentina's World Cup win over England to Maradona,,upi.com,https://www.upi.com/Sports_News/Soccer/2026/07/16/latam-World-Cup-Messi-dedicates-win-Maradona/5531784211292/,2026-07-16T15:10:04.000000Z,en,Other
Доллар подешевел еще сильнее. Курс НБРБ на 17 июля 2026,"Dollar fell even more. NBRB exchange rate for July 17, 2026",myfin.by,https://myfin.by/article/currency/dollar-podesevel-ese-silnee-kurs-nbrb-na-17-iula-2026-47000,2026-07-16T15:10:01.000000Z,ru,Other
ЕС потребовал от Google предоставить конкурирующим с Gemini сервисам равный доступ к некоторым Android-функциям — Право на vc.ru,EU demanded Google provide equal access to some Android features for services competing with Gemini — Pravo on vc.ru,vc.ru,https://vc.ru/legal/3031054-es-trebuet-ot-google-dostupa-k-funktsiyam-android?from=rss,2026-07-16T15:08:55.000000Z,ru,AI & Technology
"AngioDynamics: Growth Is Working, Price Knows It (Downgrade) (NASDAQ:ANGO)",,seekingalpha.com,https://seekingalpha.com/article/4922665-angiodynamics-growth-working-price-knows-it-rating-downgrade,2026-07-16T15:07:15.000000Z,en,Other
Schwab: Client Referrals Lead RIA Priority List in 2026,,wealthmanagement.com,https://www.wealthmanagement.com/ria-news/schwab-client-referrals-hiring-top-ria-priority-list-in-2026,2026-07-16T15:07:12.000000Z,en,Other
